Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
586,2352.000000,1419920.000000,1034236.000000,3528.000000,603.707482,439.726190,1.500000,2940.000000,137555.666666,95022.748299,-8564.380952,0.000000,0.000000,0.093993,4.397731,3.037930,-0.273808,0.000000,0.000000,7.529655,13.983935,1.248705,7.529655,3.739510,1.076845,15.000000,17.000000,2.000000,440,604,2,424,589,0,457,618,3,1.192602,   302.819970,    17.401723,   255.000000,     0.000000,     0.000000,  2805.000000,11,1.750425,    32.943640,     5.739655,    67.000000,     0.000000,     0.000000,  4117.000000,567
587,2260.000000,1356992.000000,1495856.000000,3390.000000,600.438938,661.883185,1.500000,2825.000000,148161.161061,82316.573451,13123.879646,0.000000,0.000000,0.095251,4.995624,2.775509,0.442504,0.000000,0.000000,7.866385,14.409808,1.302055,7.866385,3.796025,1.091967,14.000000,18.000000,2.000000,662,600,2,644,589,0,679,614,3,5.980088,  1489.820320,    38.598190,   255.000000,     0.000000,     0.000000, 13515.000000,53,2.611061,    74.920373,     8.655655,    87.000000,     0.000000,     0.000000,  5901.000000,615
588,1948.000000,1176796.000000,213572.000000,2922.000000,604.104722,109.636550,1.500000,2435.000000,98370.677618,75718.636550,32058.143737,0.000000,0.000000,0.100087,4.043403,3.112319,1.317709,0.000000,0.000000,7.255810,11.564203,1.085750,7.255810,3.400618,1.027803,14.000000,17.000000,2.000000,110,604,2,97,590,0,127,618,3,7.723305,  1910.774453,    43.712406,   255.000000,     0.000000,     0.000000, 15045.000000,59,2.618583,    55.356757,     7.440212,    67.000000,     0.000000,     0.000000,  5101.000000,521
589,2236.000000,1363392.000000,1387448.000000,3354.000000,609.745974,620.504472,1.500000,2795.000000,54406.955277,207775.713774,-28337.459749,0.000000,0.000000,0.095591,1.860767,7.106117,-0.969166,0.000000,0.000000,9.062476,13.140703,1.174202,9.062476,3.625010,1.054988,20.000000,11.000000,2.000000,621,610,2,610,590,0,631,628,3,7.070661,  1753.808874,    41.878501,   255.000000,     0.000000,     0.000000, 15810.000000,62,3.014758,   101.748775,    10.087059,   117.000000,     0.000000,     0.000000,  6741.000000,595
590,2364.000000,1434264.000000,2007716.000000,3546.000000,606.710659,849.287648,1.500000,2955.000000,82292.399323,179718.091370,1632.751269,0.000000,0.000000,0.093834,2.613142,5.706833,0.051846,0.000000,0.000000,8.413809,15.690777,1.399074,8.413809,3.961158,1.118442,19.000000,14.000000,2.000000,849,607,2,835,590,0,863,626,3,7.766497,  1920.950954,    43.828654,   255.000000,     0.000000,     0.000000, 18360.000000,72,2.698392,    55.515003,     7.450839,    80.000000,     0.000000,     0.000000,  6379.000000,721
591,1148.000000,690400.000000,358116.000000,1722.000000,601.393728,311.947735,1.500000,1435.000000,26208.864111,35730.034843,13747.623693,0.000000,0.000000,0.119379,2.180347,2.972425,1.143681,0.000000,0.000000,5.272151,5.788046,0.617539,5.272151,2.405835,0.851572,12.000000,11.000000,2.000000,312,601,2,302,591,0,323,613,3,0.222125,    56.641986,     7.526087,   255.000000,     0.000000,     0.000000,   255.000000,1,1.480836,    32.410268,     5.693001,    53.000000,     0.000000,     0.000000,  1700.000000,212
592,1068.000000,644596.000000,732420.000000,1602.000000,603.554307,685.786516,1.500000,1335.000000,18155.325842,33055.850187,-1409.617977,0.000000,0.000000,0.122288,1.663064,3.027982,-0.129123,0.000000,0.000000,4.813335,5.592718,0.613773,4.813335,2.364892,0.849837,13.000000,10.000000,2.000000,686,604,2,678,592,0,696,617,3,10.983146,  2682.584532,    51.793672,   255.000000,     0.000000,     0.000000, 11730.000000,46,3.247191,    58.354959,     7.639041,    70.000000,     0.000000,     0.000000,  3468.000000,364
593,1508.000000,917568.000000,1176348.000000,2262.000000,608.466843,780.071618,1.500000,1885.000000,30316.265251,85383.342175,-4006.419098,0.000000,0.000000,0.109004,1.753102,4.937472,-0.231679,0.000000,0.000000,6.799578,9.331518,0.937677,6.799578,3.054753,0.978778,17.000000,12.000000,2.000000,780,608,2,768,593,0,788,625,3,12.682360,  3075.198971,    55.454476,   255.000000,     0.000000,     0.000000, 19125.000000,75,2.875331,    59.679205,     7.725231,    72.000000,     0.000000,     0.000000,  4336.000000,417
594,1160.000000,707860.000000,858964.000000,1740.000000,610.224137,740.486206,1.500000,1450.000000,28257.779310,48201.724137,-18446.413793,0.000000,0.000000,0.118966,2.318430,3.954745,-1.513449,0.000000,0.000000,6.392142,7.624569,0.818282,6.392142,2.761262,0.935336,16.000000,14.000000,2.000000,740,610,2,730,594,0,754,623,3,9.672413,  2374.957305,    48.733533,   255.000000,     0.000000,     0.000000, 11220.000000,44,3.568103,    80.328403,     8.962611,    71.000000,     0.000000,     0.000000,  4139.000000,433
595,1580.000000,963688.000000,1198032.000000,2370.000000,609.929113,758.248101,1.500000,1975.000000,41134.744303,78096.060759,-22612.212658,0.000000,0.000000,0.107322,2.235283,4.243781,-1.228759,0.000000,0.000000,6.586387,8.671555,0.856026,6.586387,2.944750,0.949501,16.000000,11.000000,2.000000,758,610,2,747,594,0,769,622,3,10.974683,  2679.796698,    51.766752,   255.000000,     0.000000,     0.000000, 17340.000000,68,2.839873,    50.154837,     7.082007,    52.000000,     0.000000,     0.000000,  4487.000000,547
596,5156.000000,3164156.000000,1064280.000000,7734.000000,613.684251,206.415826,1.500000,6445.000000,802364.468580,446929.961210,-226967.034910,0.000000,0.000000,0.072355,9.007849,5.017517,-2.548075,0.000000,0.000000,14.097723,39.719175,2.800478,14.097723,6.302315,1.409540,19.000000,27.000000,2.000000,206,614,2,179,595,0,230,633,3,9.248448,  2273.261442,    47.678731,   255.000000,     0.000000,     0.000000, 47685.000000,187,3.995733,   150.841494,    12.281754,   193.000000,     0.000000,     0.000000, 20602.000000,1872
597,880.000000,532396.000000,446808.000000,1320.000000,604.995454,507.736363,1.500000,1100.000000,14322.836363,18091.981818,3570.945454,0.000000,0.000000,0.130441,1.698447,2.145404,0.423454,0.000000,0.000000,3.974293,3.965941,0.451920,3.974293,1.991467,0.767397,9.000000,8.000000,2.000000,508,605,2,500,596,0,516,614,3,4.056818,  1019.189031,    31.924740,   255.000000,     0.000000,     0.000000,  3570.000000,14,0.837499,    10.880275,     3.298526,    39.000000,     0.000000,     0.000000,   737.000000,158
598,2564.000000,1565496.000000,1528248.000000,3846.000000,610.567862,596.040561,1.500000,3205.000000,141803.781591,137509.191887,-17699.057722,0.000000,0.000000,0.091328,4.040766,3.918390,-0.504343,0.000000,0.000000,8.050485,16.305833,1.422793,8.050485,4.038048,1.124727,15.000000,18.000000,2.000000,596,611,2,578,596,0,609,626,3,5.867784,  1462.424572,    38.241660,   255.000000,     0.000000,     0.000000, 15045.000000,59,2.685257,    81.369880,     9.020525,   143.000000,     0.000000,     0.000000,  6885.000000,710
599,3868.000000,2390256.000000,2747976.000000,5802.000000,617.956566,710.438469,1.500000,4835.000000,344520.355739,280408.703205,53209.662874,0.000000,0.000000,0.079630,5.674134,4.618236,0.876345,0.000000,0.000000,10.372001,26.256104,2.025530,10.372001,5.124071,1.265259,20.000000,21.000000,2.000000,710,618,2,693,598,0,731,636,3,2.966649,   747.887948,    27.347540,   255.000000,     0.000000,     0.000000, 11475.000000,45,2.972078,    65.603047,     8.099570,    72.000000,     0.000000,     0.000000, 11496.000000,1100
600,468.000000,283932.000000,42480.000000,702.000000,606.692307,90.769230,1.500000,585.000000,2867.076923,12651.692307,2722.769230,0.000000,0.000000,0.161000,0.789062,3.481936,0.749347,0.000000,0.000000,4.431999,2.873579,0.351938,4.431999,1.695163,0.706028,11.000000,7.000000,2.000000,91,607,2,84,599,0,96,618,3,2.179487,   552.198978,    23.498914,   255.000000,     0.000000,     0.000000,  1020.000000,4,0.925213,    12.797392,     3.577344,    42.000000,     0.000000,     0.000000,   433.000000,97
601,1616.000000,991568.000000,389992.000000,2424.000000,613.594059,241.331683,1.500000,2020.000000,35806.217821,89141.702970,-11326.415841,0.000000,0.000000,0.106519,1.888150,4.700663,-0.597269,0.000000,0.000000,6.695333,9.220666,0.907422,6.695333,3.036555,0.968136,15.000000,11.000000,2.000000,241,614,2,232,599,0,252,629,3,8.836633,  2176.602397,    46.654071,   255.000000,     0.000000,     0.000000, 14280.000000,56,3.483292,    80.081454,     8.948824,    60.000000,     0.000000,     0.000000,  5629.000000,534
602,3348.000000,2060308.000000,1229272.000000,5022.000000,615.384707,367.166069,1.500000,4185.000000,242615.665471,250656.497013,-48093.897252,0.000000,0.000000,0.083556,4.844008,5.004550,-0.960231,0.000000,0.000000,9.932115,24.142951,1.948546,9.932115,4.913547,1.249022,18.000000,18.000000,2.000000,367,615,2,352,599,0,385,633,3,3.808243,   956.885238,    30.933561,   255.000000,     0.000000,     0.000000, 12750.000000,50,1.558542,    36.131319,     6.010933,    70.000000,     0.000000,     0.000000,  5218.000000,689
603,1552.000000,946644.000000,1280384.000000,2328.000000,609.951030,824.989690,1.500000,1940.000000,70327.835051,41352.278350,-16668.783505,0.000000,0.000000,0.107964,3.913857,2.301320,-0.927644,0.000000,0.000000,6.323141,8.817532,0.879531,6.323141,2.969432,0.958113,10.000000,13.000000,2.000000,825,610,2,812,600,0,838,620,3,9.693943,  2379.516197,    48.780284,   255.000000,     0.000000,     0.000000, 15045.000000,59,3.458762,    72.528279,     8.516353,    82.000000,     0.000000,     0.000000,  5368.000000,632
604,2392.000000,1471972.000000,394964.000000,3588.000000,615.372909,165.118729,1.500000,2990.000000,208226.280936,86215.364548,-61757.906354,0.000000,0.000000,0.093466,6.509095,2.695068,-1.930534,0.000000,0.000000,9.297630,14.675773,1.291286,9.297630,3.830897,1.088949,14.000000,20.000000,2.000000,165,615,2,148,601,0,185,628,3,11.300167,  2755.000618,    52.488099,   255.000000,     0.000000,     0.000000, 27030.000000,106,4.598244,   149.438273,    12.224494,   151.000000,     0.000000,     0.000000, 10999.000000,954
605,2560.000000,1571060.000000,1243692.000000,3840.000000,613.695312,485.817187,1.500000,3200.000000,165822.443749,141102.343750,53401.406249,0.000000,-0.000000,0.091375,4.735036,4.029157,1.524869,0.000000,-0.000000,8.855570,17.553815,1.530813,8.855570,4.189727,1.152499,17.000000,19.000000,2.000000,486,614,2,467,601,0,503,631,3,3.287109,   827.731135,    28.770316,   255.000000,     0.000000,     0.000000,  8415.000000,33,2.050781,   105.154122,    10.254468,   165.000000,     0.000000,     0.000000,  5250.000000,568
606,1156.000000,707632.000000,741024.000000,1734.000000,612.138408,641.024221,1.500000,1445.000000,24203.321799,32401.854671,2940.124567,0.000000,0.000000,0.119103,1.994946,2.670706,0.242338,0.000000,0.000000,4.784755,5.824882,0.627577,4.784755,2.413479,0.856161,11.000000,11.000000,2.000000,641,612,2,633,601,0,652,623,3,11.470588,  2795.844155,    52.875742,   255.000000,     0.000000,     0.000000, 13260.000000,52,3.638408,   121.316757,    11.014388,   101.000000,     0.000000,     0.000000,  4206.000000,355
607,1052.000000,644636.000000,276928.000000,1578.000000,612.771863,263.239543,1.500000,1315.000000,29119.634980,17617.247148,-1702.509505,0.000000,0.000000,0.122905,2.721645,1.646583,-0.159123,0.000000,0.000000,4.491134,4.992975,0.547678,4.491134,2.234496,0.818167,9.000000,11.000000,2.000000,263,613,2,253,604,0,274,622,3,5.817490,  1450.996154,    38.091943,   255.000000,     0.000000,     0.000000,  6120.000000,24,1.750000,    30.174357,     5.493119,    45.000000,     0.000000,     0.000000,  1841.000000,220
608,2112.000000,1310648.000000,972104.000000,3168.000000,620.571969,460.276515,1.500000,2640.000000,110742.515151,79869.060606,481.969696,0.000000,0.000000,0.097426,4.086854,2.947496,0.017786,0.000000,0.000000,7.131778,12.731009,1.173572,7.131778,3.568053,1.054799,16.000000,16.000000,2.000000,460,621,2,444,605,0,475,634,3,3.501420,   881.019420,    29.681971,   255.000000,     0.000000,     0.000000,  7395.000000,29,2.340909,    37.788984,     6.147274,    52.000000,     0.000000,     0.000000,  4944.000000,593
609,1424.000000,876880.000000,1260232.000000,2136.000000,615.786516,884.994382,1.500000,1780.000000,46231.955056,41959.101123,3314.292134,0.000000,0.000000,0.111106,2.885773,2.619064,0.206876,0.000000,0.000000,5.615944,8.126853,0.834991,5.615944,2.850763,0.941659,13.000000,13.000000,2.000000,885,616,2,872,605,0,896,629,3,6.088483,  1516.558574,    38.943017,   255.000000,     0.000000,     0.000000,  8670.000000,34,2.244382,    42.238197,     6.499092,    51.000000,     0.000000,     0.000000,  3196.000000,362
610,4588.000000,2853812.000000,4225400.000000,6882.000000,622.016564,920.967741,1.500000,5735.000000,609143.225806,353514.741063,170334.451612,0.000000,0.000000,0.075226,7.990148,4.637062,2.234281,0.000000,0.000000,12.702437,33.008704,2.411660,12.702437,5.745320,1.341030,19.000000,24.000000,2.000000,921,622,2,899,605,0,945,641,3,5.280078,  1318.828231,    36.315674,   255.000000,     0.000000,     0.000000, 24225.000000,95,2.743025,    77.130592,     8.782402,   124.000000,     0.000000,     0.000000, 12585.000000,1140
611,1524.000000,947484.000000,466180.000000,2286.000000,621.708661,305.892388,1.500000,1905.000000,52322.351706,51018.645669,19640.220472,0.000000,0.000000,0.108621,2.983371,2.909035,1.119866,0.000000,0.000000,6.001027,8.064670,0.806473,6.001027,2.839836,0.930814,14.000000,13.000000,2.000000,306,622,2,293,608,0,318,634,3,1.840551,   466.258866,    21.593028,   255.000000,     0.000000,     0.000000,  2805.000000,11,3.306430,   105.464147,    10.269573,   100.000000,     0.000000,     0.000000,  5039.000000,408
612,952.000000,589668.000000,311728.000000,1428.000000,619.399159,327.445378,1.500000,1190.000000,18915.159663,24148.319327,7070.756302,0.000000,0.000000,0.127066,2.019733,2.578522,0.755005,0.000000,0.000000,4.725322,5.222180,0.589321,4.725322,2.285209,0.838398,10.000000,11.000000,2.000000,327,619,2,318,609,0,338,628,3,5.625000,  1404.209384,    37.472781,   255.000000,     0.000000,     0.000000,  5355.000000,21,1.487394,    20.515088,     4.529358,    49.000000,     0.000000,     0.000000,  1416.000000,241
613,2872.000000,1802664.000000,1132428.000000,4308.000000,627.668523,394.299442,1.500000,3590.000000,171274.479108,174612.434540,24473.069637,0.000000,0.000000,0.087939,4.195464,4.277229,0.599481,0.000000,0.000000,8.560633,18.330669,1.546460,8.560633,4.281433,1.156412,18.000000,15.000000,2.000000,394,628,2,380,610,0,409,642,3,6.925487,  1718.635337,    41.456426,   255.000000,     0.000000,     0.000000, 19890.000000,78,2.443245,    70.140281,     8.374979,    80.000000,     0.000000,     0.000000,  7017.000000,637
614,2000.000000,1255348.000000,1726416.000000,3000.000000,627.673999,863.207999,1.500000,2500.000000,73585.471999,108863.447999,-30264.383999,0.000000,0.000000,0.099212,2.920241,4.320248,-1.201042,0.000000,0.000000,7.339702,11.892012,1.108568,7.339702,3.448479,1.034953,18.000000,13.000000,2.000000,863,628,2,850,610,0,875,642,3,5.609999,  1399.777788,    37.413604,   255.000000,     0.000000,     0.000000, 11220.000000,44,3.807999,   122.289280,    11.058448,   112.000000,     0.000000,     0.000000,  7616.000000,680
615,88.000000,54104.000000,84940.000000,132.000000,614.818181,965.227272,1.500000,110.000000,199.454545,477.090909,255.636363,0.000000,0.000000,0.281027,0.509565,1.218870,0.653099,0.000000,0.000000,2.009464,0.680294,0.054675,2.009464,0.824799,0.379546,5.000000,3.000000,2.000000,965,615,2,963,611,0,968,620,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.738636,    27.160788,     5.211601,    23.000000,     0.000000,     0.000000,   153.000000,17
616,1444.000000,897968.000000,805148.000000,2166.000000,621.861495,557.581717,1.500000,1805.000000,61311.357340,37196.299168,15756.343490,0.000000,0.000000,0.110591,3.756511,2.278995,0.965381,0.000000,0.000000,6.146097,8.296584,0.843713,6.146097,2.880379,0.944927,12.000000,14.000000,2.000000,558,622,2,544,612,0,572,634,3,6.710526,  1667.307692,    40.832679,   255.000000,     0.000000,     0.000000,  9690.000000,38,4.862880,   342.263929,    18.500376,   213.000000,     0.000000,     0.000000,  7022.000000,383
617,2892.000000,1820612.000000,1224636.000000,4338.000000,629.533886,423.456431,1.500000,3615.000000,149757.510373,230831.679114,-23032.730290,0.000000,0.000000,0.087735,3.634607,5.602274,-0.559003,0.000000,0.000000,9.324617,20.859990,1.759068,9.324617,4.567273,1.207149,20.000000,18.000000,2.000000,423,630,2,408,613,0,441,650,3,2.292531,   579.540130,    24.073639,   255.000000,     0.000000,     0.000000,  6630.000000,26,2.931881,    72.450218,     8.511769,    72.000000,     0.000000,     0.000000,  8479.000000,763
618,2612.000000,1638244.000000,1353360.000000,3918.000000,627.199081,518.131699,1.500000,3265.000000,139818.695252,181584.477794,-23180.483920,0.000000,0.000000,0.090765,3.886878,5.047943,-0.644404,0.000000,0.000000,9.025587,20.016459,1.743188,9.025587,4.473975,1.203505,20.000000,18.000000,2.000000,518,627,2,500,613,0,536,647,3,3.612174,   908.404493,    30.139749,   255.000000,     0.000000,     0.000000,  9435.000000,37,1.939892,    48.516109,     6.965350,    93.000000,     0.000000,     0.000000,  5067.000000,556
619,2040.000000,1284576.000000,1336216.000000,3060.000000,629.694117,655.007843,1.500000,2550.000000,72503.874509,107817.129411,-26863.105882,0.000000,0.000000,0.098559,2.802341,4.167230,-1.038283,0.000000,0.000000,7.068131,11.286888,1.044731,7.068131,3.359596,1.014693,16.000000,12.000000,2.000000,655,630,2,643,614,0,667,646,3,7.125000,  1766.975539,    42.035408,   255.000000,     0.000000,     0.000000, 14535.000000,57,3.033333,    90.516789,     9.514031,   126.000000,     0.000000,     0.000000,  6188.000000,530
620,876.000000,544688.000000,594352.000000,1314.000000,621.789954,678.484018,1.500000,1095.000000,20762.776255,12049.351598,2037.059360,0.000000,0.000000,0.130639,2.477117,1.437556,0.243032,0.000000,0.000000,4.045313,4.013343,0.457491,4.045313,2.003332,0.770538,8.000000,11.000000,2.000000,678,622,2,670,614,0,689,629,3,18.630136,  4408.635616,    66.397557,   255.000000,     0.000000,     0.000000, 16320.000000,64,4.968036,   160.565834,    12.671457,    82.000000,     0.000000,     0.000000,  4352.000000,332
