Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
1119,3868.000000,4054400.000000,2794736.000000,5802.000000,1048.190279,722.527404,1.500000,4835.000000,890660.095139,141563.954498,142207.830403,0.000000,0.000000,0.079631,14.668872,2.331511,2.342115,0.000000,0.000000,17.080013,30.068882,2.286609,17.080013,5.483510,1.317439,15.000000,31.000000,2.000000,723,1048,2,693,1036,0,754,1063,3,1.714064,   434.260604,    20.838920,   255.000000,     0.000000,     0.000000,  6630.000000,26,1.815667,    28.716724,     5.358799,    64.000000,     0.000000,     0.000000,  7023.000000,1212
1120,4152.000000,4404792.000000,3163156.000000,6228.000000,1060.884393,761.839114,1.500000,5190.000000,345888.527938,476760.508671,-181433.225434,0.000000,0.000000,0.077772,5.183141,7.144258,-2.718778,0.000000,0.000000,12.405172,30.596675,2.305008,12.405172,5.531426,1.320963,25.000000,19.000000,2.000000,762,1061,2,744,1036,0,781,1082,3,1.715559,   432.875229,    20.805654,   255.000000,     0.000000,     0.000000,  7123.000000,29,2.234345,    47.667305,     6.904151,    89.000000,     0.000000,     0.000000,  9277.000000,1327
1121,1884.000000,1977016.000000,666972.000000,2826.000000,1049.371550,354.019108,1.500000,2355.000000,82267.312102,63743.915074,7650.624204,0.000000,0.000000,0.101208,3.535516,2.739455,0.328793,0.000000,0.000000,6.376179,10.212362,0.969301,6.376179,3.195679,0.989660,13.000000,14.000000,2.000000,354,1049,2,340,1037,0,367,1062,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.417197,    87.006948,     9.327751,    77.000000,     0.000000,     0.000000,  6438.000000,557
1122,1772.000000,1859540.000000,794240.000000,2658.000000,1049.401806,448.216704,1.500000,2215.000000,64628.785553,70585.914221,-7974.293454,0.000000,0.000000,0.103297,3.013985,3.291797,-0.371884,0.000000,0.000000,6.409079,10.434499,1.010570,6.409079,3.230248,1.003511,16.000000,13.000000,2.000000,448,1049,2,437,1037,0,461,1065,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.821670,    31.059090,     5.573068,    61.000000,     0.000000,     0.000000,  3228.000000,517
1123,3220.000000,3419812.000000,887584.000000,4830.000000,1062.053416,275.647205,1.500000,4025.000000,178439.224845,355530.812422,53320.680745,0.000000,0.000000,0.084650,3.752746,7.477150,1.121384,0.000000,0.000000,11.314545,27.752946,2.268806,11.314545,5.268107,1.314011,24.000000,16.000000,2.000000,276,1062,2,260,1038,0,291,1080,3,1.979814,   501.088440,    22.385005,   255.000000,     0.000000,     0.000000,  6375.000000,25,1.978882,    41.072558,     6.408788,    64.000000,     0.000000,     0.000000,  6372.000000,773
1124,1216.000000,1275620.000000,1020224.000000,1824.000000,1049.029605,839.000000,1.500000,1520.000000,34072.000000,29098.934211,-2980.000000,0.000000,0.000000,0.117111,2.625142,2.241983,-0.229600,0.000000,0.000000,4.984237,6.402804,0.683088,4.984237,2.530376,0.880695,12.000000,13.000000,2.000000,839,1049,2,826,1038,0,849,1061,3,0.838816,   213.369883,    14.607186,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.021382,    31.831641,     5.641954,    47.000000,     0.000000,     0.000000,  2458.000000,380
1125,1416.000000,1491000.000000,1430176.000000,2124.000000,1052.966102,1010.011299,1.500000,1770.000000,60327.819209,56110.372881,-39499.457627,0.000000,0.000000,0.111315,3.794023,3.528787,-2.484125,0.000000,0.000000,7.434126,8.032565,0.803411,7.434126,2.834178,0.929635,15.000000,14.000000,2.000000,1010,1053,2,996,1038,0,1022,1067,3,3.421610,   861.411519,    29.349813,   255.000000,     0.000000,     0.000000,  4845.000000,19,1.408192,    13.718774,     3.703886,    42.000000,     0.000000,     0.000000,  1994.000000,499
1126,1852.000000,1956116.000000,1093892.000000,2778.000000,1056.218143,590.654428,1.500000,2315.000000,42914.833693,138459.870410,4779.611231,0.000000,0.000000,0.101788,1.886917,6.087925,0.210154,0.000000,0.000000,8.076630,12.254987,1.164784,8.076630,3.500712,1.052160,19.000000,13.000000,2.000000,591,1056,2,578,1042,0,602,1075,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.156048,   127.719018,    11.301284,    93.000000,     0.000000,     0.000000,  7697.000000,654
1127,1064.000000,1120416.000000,733192.000000,1596.000000,1053.022556,689.090226,1.500000,1330.000000,40303.338346,21591.458647,-442.165414,0.000000,0.000000,0.122442,3.710384,1.987741,-0.040706,0.000000,0.000000,5.820567,8.071314,0.902839,5.820567,2.841006,0.966504,11.000000,16.000000,2.000000,689,1053,2,678,1042,0,705,1061,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.768797,    68.838310,     8.296886,    68.000000,     0.000000,     0.000000,  2946.000000,284
1128,2372.000000,2514668.000000,1258384.000000,3558.000000,1060.146712,530.516020,1.500000,2965.000000,151944.391231,113920.944351,59156.424958,0.000000,0.000000,0.093729,4.803212,3.601228,1.870032,0.000000,0.000000,8.498169,14.588180,1.293495,8.498169,3.819448,1.089570,16.000000,19.000000,2.000000,531,1060,2,515,1044,0,550,1075,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.663997,    58.936822,     7.677032,    68.000000,     0.000000,     0.000000,  6319.000000,673
1129,1468.000000,1547808.000000,832004.000000,2202.000000,1054.365123,566.760218,1.500000,1835.000000,67675.596730,31884.294278,-8339.476839,0.000000,0.000000,0.109985,4.056306,1.911065,-0.499847,0.000000,0.000000,6.077356,8.158339,0.825111,6.077356,2.856281,0.937931,10.000000,14.000000,2.000000,567,1054,2,553,1044,0,580,1064,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.376703,    45.954113,     6.778946,    58.000000,     0.000000,     0.000000,  3489.000000,390
1130,1748.000000,1843344.000000,1653176.000000,2622.000000,1054.544622,945.752860,1.500000,2185.000000,75629.235698,61617.519451,23863.276888,0.000000,0.000000,0.103768,3.591709,2.926278,1.133291,0.000000,0.000000,6.621755,9.902349,0.957361,6.621755,3.146800,0.985580,12.000000,13.000000,2.000000,946,1055,2,933,1044,0,959,1067,3,1.021167,   259.503272,    16.109105,   255.000000,     0.000000,     0.000000,  1785.000000,7,2.467391,    56.607408,     7.523789,    68.000000,     0.000000,     0.000000,  4313.000000,473
1131,1640.000000,1735764.000000,485796.000000,2460.000000,1058.392683,296.217073,1.500000,2050.000000,42638.721951,85839.112195,19820.204878,0.000000,0.000000,0.105997,2.204681,4.438403,1.024825,0.000000,0.000000,6.749081,9.439146,0.925887,6.749081,3.072319,0.974659,17.000000,12.000000,2.000000,296,1058,2,285,1045,0,308,1075,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.227439,    68.500406,     8.276497,    63.000000,     0.000000,     0.000000,  5293.000000,587
1132,1132.000000,1204916.000000,278744.000000,1698.000000,1064.413428,246.240283,1.500000,1415.000000,55278.643110,76930.515901,-56736.452297,0.000000,0.000000,0.119939,4.685567,6.520838,-4.809135,0.000000,0.000000,11.326344,8.770133,0.890674,11.326344,2.961441,0.962143,18.000000,15.000000,2.000000,246,1064,2,231,1046,0,257,1081,3,1.802120,   456.696441,    21.370457,   255.000000,     0.000000,     0.000000,  2040.000000,8,0.500000,     2.386384,     1.544792,    17.000000,     0.000000,     0.000000,   566.000000,213
1133,988.000000,1040852.000000,851572.000000,1482.000000,1053.493927,861.914980,1.500000,1235.000000,25404.858300,17398.963563,693.489879,0.000000,0.000000,0.125504,2.581710,1.768130,0.070474,0.000000,0.000000,4.475344,5.105755,0.572277,4.475344,2.259592,0.830237,11.000000,12.000000,2.000000,862,1053,2,853,1046,0,874,1064,3,1.032389,   262.458930,    16.200584,   255.000000,     0.000000,     0.000000,  1020.000000,4,3.774291,   173.062479,    13.155321,   104.000000,     0.000000,     0.000000,  3729.000000,282
1134,832.000000,882228.000000,919204.000000,1248.000000,1060.370192,1104.812500,1.500000,1040.000000,8806.750000,28857.980769,-4786.250000,0.000000,0.000000,0.132903,1.125428,3.687807,-0.611642,0.000000,0.000000,4.946139,4.415951,0.501877,4.946139,2.101416,0.794692,14.000000,7.000000,2.000000,1105,1060,2,1099,1046,0,1112,1072,3,2.451923,   619.973618,    24.899269,   255.000000,     0.000000,     0.000000,  2040.000000,8,0.706731,     4.857331,     2.203935,    26.000000,     0.000000,     0.000000,   588.000000,216
1135,2652.000000,2836728.000000,1609116.000000,3978.000000,1069.656109,606.755656,1.500000,3315.000000,117057.665158,292598.371041,-79074.841629,0.000000,0.000000,0.090306,3.188858,7.970897,-2.154139,0.000000,0.000000,11.250062,21.785544,1.876365,11.250062,4.667499,1.233405,23.000000,15.000000,2.000000,607,1070,2,592,1047,0,621,1092,3,0.089744,    20.139057,     4.487656,   231.000000,     0.000000,     0.000000,   238.000000,2,4.057315,   124.778306,    11.170421,   105.000000,     0.000000,     0.000000, 10760.000000,966
1136,1156.000000,1222316.000000,1065164.000000,1734.000000,1057.366782,921.422145,1.500000,1445.000000,34825.993080,27876.484429,-10914.989619,0.000000,0.000000,0.119103,2.870514,2.297705,-0.899662,0.000000,0.000000,5.287323,6.401755,0.689156,5.287323,2.530169,0.883295,10.000000,14.000000,2.000000,921,1057,2,907,1047,0,932,1066,3,3.595156,   856.964964,    29.273964,   255.000000,     0.000000,     0.000000,  4156.000000,20,1.108997,    10.762135,     3.280569,    33.000000,     0.000000,     0.000000,  1282.000000,301
1137,2948.000000,3131536.000000,2880492.000000,4422.000000,1062.257802,977.100407,1.500000,3685.000000,227586.279512,169004.070556,83619.690638,0.000000,0.000000,0.087177,5.384054,3.998163,1.978208,0.000000,0.000000,9.469394,18.430934,1.535447,9.469394,4.293126,1.153661,18.000000,20.000000,2.000000,977,1062,2,960,1047,0,997,1080,3,0.676730,   161.185247,    12.695875,   255.000000,     0.000000,     0.000000,  1995.000000,10,2.957259,   102.072146,    10.103076,   141.000000,     0.000000,     0.000000,  8718.000000,855
1138,3296.000000,3508052.000000,1079148.000000,4944.000000,1064.336165,327.411408,1.500000,4120.000000,336678.131068,169511.529126,61016.160194,0.000000,0.000000,0.083994,6.863811,3.455808,1.243928,0.000000,0.000000,10.403613,23.039442,1.862367,10.403613,4.799942,1.230330,16.000000,22.000000,2.000000,327,1064,2,307,1049,0,349,1080,3,0.430522,    96.224003,     9.809383,   255.000000,     0.000000,     0.000000,  1419.000000,8,2.945085,   104.535678,    10.224269,   128.000000,     0.000000,     0.000000,  9707.000000,1203
1139,2076.000000,2206988.000000,1829692.000000,3114.000000,1063.096339,881.354528,1.500000,2595.000000,110699.067437,83348.732177,-34050.905588,0.000000,0.000000,0.097987,4.179980,3.147235,-1.285757,0.000000,0.000000,7.425202,12.220178,1.127065,7.425202,3.495737,1.040678,14.000000,17.000000,2.000000,881,1063,2,864,1050,0,898,1077,3,2.456647,   620.708963,    24.914031,   255.000000,     0.000000,     0.000000,  5100.000000,20,2.531792,    47.292965,     6.876988,    81.000000,     0.000000,     0.000000,  5256.000000,716
1140,2492.000000,2653872.000000,1202556.000000,3738.000000,1064.956661,482.566613,1.500000,3115.000000,134283.942215,136343.319422,34909.194222,0.000000,0.000000,0.092199,3.974599,4.035554,1.033259,0.000000,0.000000,8.102353,15.710616,1.380415,8.102353,3.963662,1.113448,17.000000,18.000000,2.000000,483,1065,2,465,1051,0,500,1082,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.842295,   156.510246,    12.510405,   153.000000,     0.000000,     0.000000,  9575.000000,653
1141,1956.000000,2080956.000000,1607544.000000,2934.000000,1063.883436,821.852761,1.500000,2445.000000,80093.595092,96329.423313,35298.429448,0.000000,0.000000,0.099951,3.274206,3.937922,1.442991,0.000000,0.000000,7.312079,11.532206,1.080605,7.312079,3.395910,1.026177,15.000000,16.000000,2.000000,822,1064,2,806,1051,0,835,1079,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.770961,    24.126543,     4.911878,    51.000000,     0.000000,     0.000000,  3464.000000,660
1142,2196.000000,2346736.000000,843396.000000,3294.000000,1068.641166,384.060109,1.500000,2745.000000,241076.065574,88089.238616,98959.366120,0.000000,0.000000,0.096168,8.445868,3.086122,3.466946,0.000000,0.000000,11.628159,15.154276,1.350711,11.628159,3.892849,1.105403,14.000000,22.000000,2.000000,384,1069,2,362,1056,0,402,1083,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.004554,    33.871505,     5.819923,    54.000000,     0.000000,     0.000000,  4402.000000,535
1143,3016.000000,3222780.000000,1270296.000000,4524.000000,1068.561008,421.185676,1.500000,3770.000000,272632.021220,132294.774536,-36506.164456,0.000000,0.000000,0.086517,6.256552,3.035994,-0.837769,0.000000,0.000000,9.379063,19.096958,1.582648,9.379063,4.370007,1.165364,13.000000,20.000000,2.000000,421,1069,2,403,1056,0,441,1082,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.240716,   158.996763,    12.609392,   184.000000,     0.000000,     0.000000, 12790.000000,986
1144,2480.000000,2650656.000000,1596336.000000,3720.000000,1068.812903,643.683871,1.500000,3100.000000,221848.154839,74601.187097,21261.316129,0.000000,0.000000,0.092348,6.608764,2.222338,0.633366,0.000000,0.000000,8.923450,15.101289,1.319257,8.923450,3.886038,1.096755,13.000000,20.000000,2.000000,644,1069,2,624,1056,0,664,1079,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.487097,    88.453242,     9.404958,    89.000000,     0.000000,     0.000000,  8648.000000,693
1145,2956.000000,3183060.000000,1361888.000000,4434.000000,1076.813261,460.719892,1.500000,3695.000000,192004.070365,212520.920162,77813.380244,0.000000,0.000000,0.087098,4.525896,5.009516,1.834207,0.000000,0.000000,9.622510,20.138747,1.681710,9.622510,4.487622,1.189188,20.000000,20.000000,2.000000,461,1077,2,443,1057,0,481,1093,3,0.063261,     5.467739,     2.338320,    96.000000,     0.000000,     0.000000,   187.000000,3,1.973613,    43.601334,     6.603131,    86.000000,     0.000000,     0.000000,  5834.000000,667
1146,4072.000000,4377616.000000,3247488.000000,6108.000000,1075.053045,797.516699,1.500000,5090.000000,410216.864440,352852.542240,120536.392927,0.000000,0.000000,0.078278,6.308651,5.426455,1.853707,0.000000,0.000000,11.813384,31.715983,2.410763,11.813384,5.631694,1.340864,26.000000,24.000000,2.000000,798,1075,2,774,1057,0,820,1101,3,2.003929,   507.110768,    22.519120,   255.000000,     0.000000,     0.000000,  8160.000000,32,2.437132,    65.574529,     8.097810,   106.000000,     0.000000,     0.000000,  9924.000000,1178
1147,1652.000000,1769216.000000,1400116.000000,2478.000000,1070.953995,847.527845,1.500000,2065.000000,52123.719128,62616.503632,-10391.883777,0.000000,0.000000,0.105740,2.669042,3.206334,-0.532126,0.000000,0.000000,5.981116,8.895944,0.874966,5.981116,2.982607,0.956453,13.000000,14.000000,2.000000,848,1071,2,834,1058,0,860,1084,3,0.463075,   117.941095,    10.860069,   255.000000,     0.000000,     0.000000,   765.000000,3,3.194310,   102.420731,    10.120313,   105.000000,     0.000000,     0.000000,  5277.000000,666
1148,3324.000000,3586404.000000,2286488.000000,4986.000000,1078.942238,687.872443,1.500000,4155.000000,172273.915764,314652.909747,-21280.490975,0.000000,0.000000,0.083757,3.472734,6.342840,-0.428977,0.000000,0.000000,9.899331,22.665100,1.829510,9.899331,4.760788,1.223052,21.000000,14.000000,2.000000,688,1079,2,674,1061,0,701,1100,3,0.649819,   160.456332,    12.667136,   255.000000,     0.000000,     0.000000,  2160.000000,9,2.678099,    59.204203,     7.694427,    78.000000,     0.000000,     0.000000,  8902.000000,1054
1149,4848.000000,5237172.000000,3493720.000000,7272.000000,1080.274752,720.651815,1.500000,6060.000000,470532.264026,529142.029703,-103128.217822,0.000000,0.000000,0.073857,5.734637,6.448947,-1.256881,0.000000,0.000000,12.257440,36.302456,2.614716,12.257440,6.025152,1.377658,24.000000,20.000000,2.000000,721,1080,2,703,1061,0,741,1104,3,1.942657,   490.203024,    22.140529,   255.000000,     0.000000,     0.000000,  9418.000000,38,2.763201,    76.011173,     8.718439,    92.000000,     0.000000,     0.000000, 13396.000000,1619
1150,3316.000000,3580908.000000,1691836.000000,4974.000000,1079.887817,510.203860,1.500000,4145.000000,248594.190591,207858.267793,-12824.164053,0.000000,0.000000,0.083825,5.027340,4.203534,-0.259344,0.000000,0.000000,9.314699,21.839113,1.765795,9.314699,4.673234,1.208686,18.000000,19.000000,2.000000,510,1080,2,491,1062,0,528,1096,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.074186,   122.267195,    11.057450,   136.000000,     0.000000,     0.000000, 10194.000000,956
1151,2700.000000,2906376.000000,2510620.000000,4050.000000,1076.435556,929.859259,1.500000,3375.000000,247182.518518,104743.786667,-2386.488889,0.000000,0.000000,0.089768,6.574551,2.785971,-0.063476,0.000000,0.000000,9.450290,19.152754,1.643877,9.450290,4.376386,1.180202,14.000000,22.000000,2.000000,930,1076,2,908,1062,0,950,1089,3,4.061111,  1019.468291,    31.929114,   255.000000,     0.000000,     0.000000, 10965.000000,43,2.132222,    37.479732,     6.122069,    75.000000,     0.000000,     0.000000,  5757.000000,892
1152,6992.000000,7608036.000000,7741992.000000,10488.000000,1088.105835,1107.264302,1.500000,8740.000000,1510463.569794,797597.681922,92520.416476,0.000000,0.000000,0.065370,11.297310,5.965525,0.691994,0.000000,0.000000,17.328204,68.043990,4.374245,17.328204,8.248878,1.635439,26.000000,34.000000,2.000000,1107,1088,2,1073,1062,0,1133,1113,3,2.160040,   543.517653,    23.313465,   255.000000,     0.000000,     0.000000, 15103.000000,61,0.897883,    16.036774,     4.004594,   119.000000,     0.000000,     0.000000,  6278.000000,1658
1153,1448.000000,1557812.000000,1470460.000000,2172.000000,1075.837017,1015.511050,1.500000,1810.000000,45753.823204,48829.535912,18472.607735,0.000000,0.000000,0.110489,2.792990,2.980743,1.127639,0.000000,0.000000,5.884222,7.691550,0.779349,5.884222,2.773364,0.920260,13.000000,13.000000,2.000000,1016,1076,2,1003,1063,0,1028,1089,3,1.573204,   393.936586,    19.847836,   255.000000,     0.000000,     0.000000,  2278.000000,10,1.475138,    26.994544,     5.195627,    56.000000,     0.000000,     0.000000,  2136.000000,380
1154,2560.000000,2757824.000000,1467376.000000,3840.000000,1077.275000,573.193750,1.500000,3200.000000,195959.900000,121686.400000,69447.600000,0.000000,0.000000,0.091376,5.595608,3.474738,1.983067,0.000000,0.000000,9.161721,16.339527,1.417301,9.161721,4.042218,1.123278,15.000000,20.000000,2.000000,573,1077,2,554,1064,0,593,1092,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.133984,   118.382588,    10.880376,    91.000000,     0.000000,     0.000000, 10583.000000,889
1155,2752.000000,2982452.000000,2459412.000000,4128.000000,1083.739826,893.681686,1.500000,3440.000000,154837.156977,195769.715116,-76543.912791,0.000000,0.000000,0.089199,4.014924,5.076304,-1.984782,0.000000,0.000000,9.180426,17.252543,1.466577,9.180426,4.153618,1.136148,20.000000,17.000000,2.000000,894,1084,2,879,1065,0,911,1104,3,0.831395,   196.848334,    14.030265,   255.000000,     0.000000,     0.000000,  2288.000000,12,2.889535,    65.549407,     8.096259,   104.000000,     0.000000,     0.000000,  7952.000000,1016
1156,996.000000,1073124.000000,349148.000000,1494.000000,1077.433735,350.550201,1.500000,1245.000000,22398.489960,24556.626506,-10565.686747,0.000000,0.000000,0.125167,2.251851,2.468821,-1.062230,0.000000,0.000000,4.845839,5.021956,0.554626,4.845839,2.240972,0.821612,11.000000,12.000000,2.000000,351,1077,2,339,1066,0,359,1087,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.052209,    76.115864,     8.724441,    81.000000,     0.000000,     0.000000,  3040.000000,309
