Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
1488,4272.000000,5774812.000000,1754552.000000,6408.000000,1351.781835,410.709737,1.500000,5340.000000,541320.074906,275080.670411,53513.475655,0.000000,0.000000,0.077037,7.809306,3.968427,0.772007,0.000000,0.000000,11.854770,31.301990,2.341515,11.854770,5.594818,1.327900,18.000000,26.000000,2.000000,411,1352,2,385,1336,0,431,1370,3,7.938904,  1961.853676,    44.292817,   255.000000,     0.000000,     0.000000, 33915.000000,133,2.907069,    51.763078,     7.194656,    71.000000,     0.000000,     0.000000, 12419.000000,1404
1489,1816.000000,2451112.000000,1277244.000000,2724.000000,1349.731277,703.328193,1.500000,2270.000000,76264.396475,66588.863436,2192.158590,0.000000,0.000000,0.102456,3.442183,3.005479,0.098942,0.000000,0.000000,6.550119,10.996226,1.058948,6.550119,3.316055,1.019275,13.000000,14.000000,2.000000,703,1350,2,689,1337,0,715,1363,3,4.633810,  1160.788696,    34.070349,   255.000000,     0.000000,     0.000000,  8415.000000,33,1.546806,    19.963648,     4.468069,    41.000000,     0.000000,     0.000000,  2809.000000,466
1490,1708.000000,2308240.000000,1236520.000000,2562.000000,1351.428571,723.957845,1.500000,2135.000000,35260.964871,120682.285714,-19041.142857,0.000000,0.000000,0.104571,1.727071,5.910982,-0.932629,0.000000,0.000000,7.742626,10.137617,0.976583,7.742626,3.183962,0.992132,16.000000,10.000000,2.000000,724,1351,2,714,1337,0,734,1367,3,10.898711,  2661.948141,    51.594070,   255.000000,     0.000000,     0.000000, 18615.000000,73,3.457259,    74.904440,     8.654735,    67.000000,     0.000000,     0.000000,  5905.000000,585
1491,1900.000000,2565032.000000,1693088.000000,2850.000000,1350.016842,891.098947,1.500000,2375.000000,93985.397894,77063.461052,32444.833684,0.000000,0.000000,0.100923,3.993823,3.274741,1.378713,0.000000,0.000000,7.369489,11.911458,1.128111,7.369489,3.451298,1.040999,15.000000,14.000000,2.000000,891,1350,2,877,1338,0,905,1365,3,9.394736,  2308.611873,    48.048016,   255.000000,     0.000000,     0.000000, 17850.000000,70,2.898947,    81.050341,     9.002796,    81.000000,     0.000000,     0.000000,  5508.000000,586
1492,2620.000000,3550312.000000,1710056.000000,3930.000000,1355.080916,652.693129,1.500000,3275.000000,175893.276335,139370.845801,69853.056488,0.000000,0.000000,0.090672,4.869834,3.858663,1.933972,0.000000,0.000000,8.819170,15.842235,1.364695,8.819170,3.980230,1.109205,16.000000,17.000000,2.000000,653,1355,2,636,1341,0,667,1371,3,5.547709,  1384.417348,    37.207759,   255.000000,     0.000000,     0.000000, 14535.000000,57,2.845419,    61.118134,     7.817808,    79.000000,     0.000000,     0.000000,  7455.000000,709
1493,4.000000,5368.000000,632.000000,6.000000,1342.000000,158.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.787450,0.000000,-0.000000,0.000000,0.000000,2.000000,158,1342,2,158,1342,0,158,1342,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.500000,     9.000000,     3.000000,     7.000000,     1.000000,     1.000000,    10.000000,4
1494,3724.000000,5058460.000000,1674724.000000,5586.000000,1358.340494,449.711063,1.500000,4655.000000,259685.104189,386324.253490,-16789.628356,0.000000,0.000000,0.080644,4.498842,6.692767,-0.290867,0.000000,0.000000,11.272254,30.927644,2.421352,11.272254,5.561262,1.342824,25.000000,18.000000,2.000000,450,1358,2,434,1343,0,468,1383,3,3.149838,   793.500507,    28.169141,   255.000000,     0.000000,     0.000000, 11730.000000,46,2.289742,    63.827120,     7.989187,   110.000000,     0.000000,     0.000000,  8527.000000,864
1495,1292.000000,1750280.000000,711356.000000,1938.000000,1354.705882,550.585139,1.500000,1615.000000,30553.634674,48756.235294,-10601.647058,0.000000,0.000000,0.114768,2.171265,3.464815,-0.753396,0.000000,0.000000,5.750849,7.602272,0.798263,5.750849,2.757221,0.927645,14.000000,12.000000,2.000000,551,1355,2,539,1343,0,560,1369,3,1.776315,   450.153644,    21.216824,   255.000000,     0.000000,     0.000000,  2295.000000,9,2.188080,    43.207820,     6.573265,    63.000000,     0.000000,     0.000000,  2827.000000,332
1496,1160.000000,1568952.000000,193388.000000,1740.000000,1352.544827,166.713793,1.500000,1450.000000,31884.979310,25575.668965,-5707.117241,0.000000,0.000000,0.118966,2.616026,2.098374,-0.468244,0.000000,0.000000,4.833367,5.831005,0.626970,4.833367,2.414747,0.855885,11.000000,12.000000,2.000000,167,1353,2,158,1344,0,179,1364,3,4.836206,  1210.887730,    34.797812,   255.000000,     0.000000,     0.000000,  5610.000000,22,1.112068,    13.036610,     3.610624,    50.000000,     0.000000,     0.000000,  1290.000000,358
1497,3904.000000,5316740.000000,2246708.000000,5856.000000,1361.869877,575.488729,1.500000,4880.000000,271239.504098,353041.897540,-135.725409,0.000000,0.000000,0.079385,4.412382,5.743101,-0.002207,0.000000,0.000000,10.234869,26.146955,2.011683,10.234869,5.113409,1.262369,22.000000,18.000000,2.000000,575,1362,2,557,1344,0,592,1384,3,4.441598,  1113.164920,    33.364126,   255.000000,     0.000000,     0.000000, 17340.000000,68,2.271772,    76.057045,     8.721069,   136.000000,     0.000000,     0.000000,  8869.000000,915
1498,3316.000000,4513656.000000,2741752.000000,4974.000000,1361.174909,826.825090,1.500000,4145.000000,289454.552472,196438.552472,66869.447527,0.000000,0.000000,0.083824,5.853662,3.972592,1.352306,0.000000,0.000000,9.910079,22.249167,1.795984,9.910079,4.716902,1.215535,17.000000,19.000000,2.000000,827,1361,2,809,1344,0,846,1377,3,6.228890,  1550.035376,    39.370488,   255.000000,     0.000000,     0.000000, 20655.000000,81,2.785886,    58.876011,     7.673070,    86.000000,     0.000000,     0.000000,  9238.000000,991
1499,2232.000000,3038432.000000,1351284.000000,3348.000000,1361.304659,605.413978,1.500000,2790.000000,81037.483870,164128.831541,-4337.505376,0.000000,0.000000,0.095648,2.778179,5.626771,-0.148701,0.000000,0.000000,8.500600,16.413993,1.493081,8.500600,4.051418,1.142951,18.000000,14.000000,2.000000,605,1361,2,594,1345,0,619,1379,3,11.767473,  2863.515158,    53.511822,   255.000000,     0.000000,     0.000000, 26265.000000,103,3.078405,    85.503935,     9.246833,    87.000000,     0.000000,     0.000000,  6871.000000,709
1500,1260.000000,1711624.000000,788544.000000,1890.000000,1358.431746,625.828571,1.500000,1575.000000,26770.971428,57349.130158,-12766.742857,0.000000,0.000000,0.115731,1.967146,4.214047,-0.938107,0.000000,0.000000,6.296926,8.124965,0.857527,6.296926,2.850432,0.950056,14.000000,11.000000,2.000000,626,1358,2,615,1345,0,637,1372,3,9.714285,  2384.668103,    48.833063,   255.000000,     0.000000,     0.000000, 12240.000000,48,3.156349,    67.460047,     8.213406,    70.000000,     0.000000,     0.000000,  3977.000000,348
1501,1388.000000,1883340.000000,1040324.000000,2082.000000,1356.873198,749.512968,1.500000,1735.000000,83674.766570,38113.682997,-17797.717579,0.000000,0.000000,0.112059,5.404330,2.461661,-1.149507,0.000000,0.000000,7.978050,12.863719,1.342720,7.978050,3.586602,1.103219,12.000000,16.000000,2.000000,750,1357,2,734,1345,0,764,1368,3,4.409221,  1105.706966,    33.252172,   255.000000,     0.000000,     0.000000,  6120.000000,24,1.904178,    25.230177,     5.022964,    39.000000,     0.000000,     0.000000,  2643.000000,391
1502,2400.000000,3261300.000000,1861084.000000,3600.000000,1358.875000,775.451666,1.500000,3000.000000,122482.393333,131542.500000,-37600.499999,0.000000,0.000000,0.093362,3.811758,4.093716,-1.170160,0.000000,0.000000,7.998837,14.973058,1.329014,7.998837,3.869503,1.099452,17.000000,18.000000,2.000000,775,1359,2,761,1345,0,793,1376,3,9.987499,  2448.082378,    49.478099,   255.000000,     0.000000,     0.000000, 23970.000000,94,3.814166,   103.353529,    10.166293,    95.000000,     0.000000,     0.000000,  9154.000000,1024
1503,900.000000,1220512.000000,311000.000000,1350.000000,1356.124444,345.555555,1.500000,1125.000000,24350.222222,20714.062222,-8794.222222,0.000000,0.000000,0.129468,2.802288,2.383829,-1.012062,0.000000,0.000000,5.315586,6.327345,0.732259,5.315586,2.515421,0.901339,13.000000,12.000000,2.000000,346,1356,2,334,1346,0,357,1369,3,2.266666,   573.499443,    23.947848,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.591111,    77.979453,     8.830597,    76.000000,     0.000000,     0.000000,  3232.000000,385
1504,1852.000000,2520108.000000,929432.000000,2778.000000,1360.749460,501.853131,1.500000,2315.000000,80472.051835,103555.749460,47103.853131,0.000000,0.000000,0.101787,3.538265,4.553229,2.071103,0.000000,0.000000,8.193283,12.644683,1.203242,8.193283,3.555936,1.063614,17.000000,18.000000,2.000000,502,1361,2,484,1346,0,515,1378,3,1.927645,   488.097409,    22.092926,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.160907,    11.967611,     3.459423,    30.000000,     0.000000,     0.000000,  2150.000000,411
1505,1248.000000,1693992.000000,847880.000000,1872.000000,1357.365384,679.391025,1.500000,1560.000000,41369.179487,32713.384615,-8338.307692,0.000000,0.000000,0.116101,3.078866,2.434665,-0.620571,0.000000,0.000000,5.629633,7.751031,0.825587,5.629633,2.784067,0.938111,14.000000,13.000000,2.000000,679,1357,2,670,1346,0,692,1371,3,6.129807,  1526.749776,    39.073645,   255.000000,     0.000000,     0.000000,  7650.000000,30,4.471153,   155.295077,    12.461744,   100.000000,     0.000000,     0.000000,  5580.000000,345
1506,4032.000000,5519104.000000,1545996.000000,6048.000000,1368.825396,383.431547,1.500000,5040.000000,476245.107142,281869.079365,134923.809523,0.000000,0.000000,0.078536,7.421126,4.392246,2.102460,0.000000,0.000000,11.891909,29.102855,2.212763,11.891909,5.394706,1.303101,21.000000,25.000000,2.000000,383,1369,2,361,1348,0,408,1385,3,10.751488,  2626.686427,    51.251209,   255.000000,     0.000000,     0.000000, 43350.000000,170,4.434771,   126.280537,    11.237461,   106.000000,     0.000000,     0.000000, 17881.000000,1586
1507,1876.000000,2555848.000000,1777600.000000,2814.000000,1362.392324,947.547974,1.500000,2345.000000,54480.682302,94623.249466,-5983.309168,0.000000,0.000000,0.101352,2.354681,4.089661,-0.258601,0.000000,0.000000,6.545695,10.216122,0.969226,6.545695,3.196266,0.989635,15.000000,11.000000,2.000000,948,1362,2,937,1350,0,959,1377,3,1.631130,   413.497995,    20.334650,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.437100,    55.049374,     7.419526,    60.000000,     0.000000,     0.000000,  4572.000000,504
1508,5120.000000,7047740.000000,4685580.000000,7680.000000,1376.511718,915.152343,1.500000,6400.000000,628861.171875,702815.296875,-386675.140625,0.000000,0.000000,0.072524,7.126257,7.964305,-4.381804,0.000000,0.000000,15.163087,38.649924,2.723704,15.163087,6.216906,1.396539,26.000000,23.000000,2.000000,915,1377,2,892,1351,0,936,1399,3,7.470703,  1849.579137,    43.006733,   255.000000,     0.000000,     0.000000, 38250.000000,150,3.152539,    69.596379,     8.342444,    73.000000,     0.000000,     0.000000, 16141.000000,1591
1509,2388.000000,3267148.000000,1268720.000000,3582.000000,1368.152428,531.289782,1.500000,2985.000000,135891.470686,120068.515912,52390.519262,0.000000,0.000000,0.093518,4.257419,3.761693,1.641371,0.000000,0.000000,8.112631,14.070942,1.245763,8.112631,3.751125,1.075998,17.000000,17.000000,2.000000,531,1368,2,516,1354,0,548,1385,3,2.349246,   593.787485,    24.367755,   255.000000,     0.000000,     0.000000,  5610.000000,22,2.608040,    76.623010,     8.753457,    80.000000,     0.000000,     0.000000,  6228.000000,593
1510,1236.000000,1690564.000000,581292.000000,1854.000000,1367.770226,470.300970,1.500000,1545.000000,33620.038834,36482.744336,-14122.524271,0.000000,0.000000,0.116476,2.534585,2.750402,-1.064684,0.000000,0.000000,5.401463,6.453150,0.679938,5.401463,2.540305,0.879339,13.000000,11.000000,2.000000,470,1368,2,459,1355,0,480,1380,3,3.300970,   831.523918,    28.836156,   255.000000,     0.000000,     0.000000,  4080.000000,16,2.446601,    68.980952,     8.305477,   113.000000,     0.000000,     0.000000,  3024.000000,293
1511,108.000000,146928.000000,104028.000000,162.000000,1360.444444,963.222222,1.500000,135.000000,322.666666,946.666666,-470.666666,0.000000,0.000000,0.262483,0.627368,1.840625,-0.915127,0.000000,0.000000,2.730477,0.965098,0.083283,2.730477,0.982394,0.436703,7.000000,4.000000,2.000000,963,1360,2,960,1356,0,967,1367,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.500000,    15.242990,     3.904227,    23.000000,     0.000000,     0.000000,   162.000000,37
1512,3872.000000,5348948.000000,3412360.000000,5808.000000,1381.443181,881.291322,1.500000,4840.000000,170495.388429,584675.499999,-31087.909090,0.000000,0.000000,0.079603,2.804134,9.616147,-0.511302,0.000000,0.000000,12.499884,27.692236,2.125692,12.499884,5.262341,1.285780,24.000000,14.000000,2.000000,881,1381,2,868,1357,0,895,1405,3,9.285898,  2282.265696,    47.773064,   255.000000,     0.000000,     0.000000, 35955.000000,141,2.613894,    42.663852,     6.531757,    77.000000,     0.000000,     0.000000, 10121.000000,1271
1513,2136.000000,2935328.000000,1694012.000000,3204.000000,1374.217228,793.076779,1.500000,2670.000000,89279.408239,130771.205992,-49455.625468,0.000000,0.000000,0.097060,3.245510,4.753831,-1.797824,0.000000,0.000000,8.096402,12.972855,1.183793,8.096402,3.601785,1.057852,18.000000,13.000000,2.000000,793,1374,2,780,1359,0,805,1392,3,5.252808,  1312.488750,    36.228286,   255.000000,     0.000000,     0.000000, 11220.000000,44,2.548689,    46.715192,     6.834851,    57.000000,     0.000000,     0.000000,  5444.000000,618
1514,988.000000,1354292.000000,171436.000000,1482.000000,1370.740890,173.518218,1.500000,1235.000000,21670.672064,21125.668016,4056.663967,0.000000,0.000000,0.125504,2.202232,2.146847,0.412249,0.000000,0.000000,4.474583,5.103734,0.572035,4.474583,2.259144,0.830120,11.000000,12.000000,2.000000,174,1371,2,162,1360,0,182,1381,3,9.807692,  2407.207154,    49.063297,   255.000000,     0.000000,     0.000000,  9690.000000,38,1.962550,    26.749356,     5.171977,    44.000000,     0.000000,     0.000000,  1939.000000,305
1515,1400.000000,1919676.000000,326428.000000,2100.000000,1371.197142,233.162857,1.500000,1750.000000,38998.868571,47509.588571,-15544.948571,0.000000,0.000000,0.111737,2.490087,3.033499,-0.992548,0.000000,0.000000,5.635324,7.185719,0.733953,5.635324,2.680619,0.902033,13.000000,10.000000,2.000000,233,1371,2,223,1360,0,243,1384,3,2.732142,   689.724484,    26.262606,   255.000000,     0.000000,     0.000000,  3825.000000,15,2.097142,    29.282908,     5.411368,    47.000000,     0.000000,     0.000000,  2936.000000,398
1516,736.000000,1007808.000000,359684.000000,1104.000000,1369.304347,488.701086,1.500000,920.000000,10578.239130,14395.826086,3026.956521,0.000000,0.000000,0.138447,1.591877,2.166371,0.455514,0.000000,0.000000,3.896695,3.761422,0.448721,3.896695,1.939438,0.765583,9.000000,8.000000,2.000000,489,1369,2,481,1360,0,497,1377,3,10.394021,  2545.898957,    50.456901,   255.000000,     0.000000,     0.000000,  7650.000000,30,3.845108,   109.404547,    10.459662,    81.000000,     0.000000,     0.000000,  2830.000000,205
1517,1976.000000,2723912.000000,1697620.000000,2964.000000,1378.497975,859.119433,1.500000,2470.000000,43935.813765,215669.991902,-16681.522267,0.000000,0.000000,0.099612,1.771887,8.697754,-0.672749,0.000000,0.000000,10.569254,16.001757,1.490090,10.569254,4.000219,1.142187,22.000000,11.000000,2.000000,859,1378,2,850,1361,0,870,1400,3,5.290991,  1321.877306,    36.357630,   255.000000,     0.000000,     0.000000, 10455.000000,41,2.767206,    58.024767,     7.617398,   120.000000,     0.000000,     0.000000,  5468.000000,672
1518,1040.000000,1427892.000000,727912.000000,1560.000000,1372.973076,699.915384,1.500000,1300.000000,17744.553846,33507.246153,-222.369230,0.000000,0.000000,0.123376,1.684046,3.180003,-0.021103,0.000000,0.000000,4.987426,5.954936,0.660659,4.987426,2.440273,0.870948,11.000000,10.000000,2.000000,700,1373,2,693,1362,0,710,1384,3,7.600961,  1882.280461,    43.385256,   255.000000,     0.000000,     0.000000,  7905.000000,31,2.920192,    67.026348,     8.186962,    76.000000,     0.000000,     0.000000,  3037.000000,391
1519,1608.000000,2208736.000000,456428.000000,2412.000000,1373.592039,283.848258,1.500000,2010.000000,55278.975124,58644.378109,-7919.542288,0.000000,0.000000,0.106695,2.934350,3.112994,-0.420389,0.000000,0.000000,6.154040,9.603114,0.955770,6.154040,3.098889,0.985033,15.000000,14.000000,2.000000,284,1374,2,272,1363,0,298,1389,3,7.611940,  1884.274953,    43.408236,   255.000000,     0.000000,     0.000000, 12240.000000,48,2.226990,    37.301897,     6.107527,    55.000000,     0.000000,     0.000000,  3581.000000,482
1520,1720.000000,2365012.000000,595704.000000,2580.000000,1375.006976,346.339534,1.500000,2150.000000,88929.711627,49923.916279,-24160.074418,0.000000,0.000000,0.104327,4.315279,2.422538,-1.172358,0.000000,0.000000,6.842146,9.782450,0.947246,6.842146,3.127690,0.982096,12.000000,17.000000,2.000000,346,1375,2,329,1363,0,361,1385,3,8.154069,  2013.969849,    44.877275,   255.000000,     0.000000,     0.000000, 14025.000000,55,3.405232,    76.402881,     8.740874,    90.000000,     0.000000,     0.000000,  5857.000000,589
1521,72.000000,98684.000000,11392.000000,108.000000,1370.611111,158.222222,1.500000,90.000000,12.444444,1113.111111,6.222222,0.000000,0.000000,0.300468,0.041546,3.716166,0.020773,0.000000,0.000000,4.058181,1.283036,0.046260,4.058181,1.132711,0.358980,7.000000,1.000000,2.000000,158,1371,2,158,1364,0,159,1377,3,21.250000,  5037.147887,    70.972867,   255.000000,     0.000000,     0.000000,  1530.000000,6,10.055555,   413.489827,    20.334449,    94.000000,     0.000000,     2.000000,   724.000000,54
1522,4180.000000,5783836.000000,1071232.000000,6270.000000,1383.692822,256.275598,1.500000,5225.000000,414818.511004,350969.584688,-48478.132057,0.000000,0.000000,0.077598,6.160601,5.212360,-0.719964,0.000000,0.000000,11.450559,32.475445,2.451551,11.450559,5.698723,1.348384,20.000000,23.000000,2.000000,256,1384,2,234,1364,0,279,1400,3,8.662679,  2134.451873,    46.200128,   255.000000,     0.000000,     0.000000, 36210.000000,142,3.420574,    83.810631,     9.154814,    85.000000,     0.000000,     0.000000, 14298.000000,1406
1523,592.000000,812020.000000,377300.000000,888.000000,1371.655405,637.331081,1.500000,740.000000,8939.108108,7413.702702,-76.459459,0.000000,0.000000,0.148868,1.798312,1.491441,-0.015381,0.000000,0.000000,3.438622,3.171582,0.399241,3.438622,1.780893,0.736340,9.000000,9.000000,2.000000,637,1372,2,628,1364,0,646,1381,3,0.430743,   109.839527,    10.480435,   255.000000,     0.000000,     0.000000,   255.000000,1,3.109797,    96.815335,     9.839478,    89.000000,     0.000000,     0.000000,  1841.000000,157
1524,1032.000000,1416768.000000,761032.000000,1548.000000,1372.837209,737.434108,1.500000,1290.000000,28645.519379,17860.651162,2828.930232,0.000000,0.000000,0.123694,2.746737,1.712606,0.271258,0.000000,0.000000,4.583038,5.182096,0.572767,4.583038,2.276421,0.830473,9.000000,12.000000,2.000000,737,1373,2,726,1364,0,749,1382,3,10.625000,  2599.002788,    50.980415,   255.000000,     0.000000,     0.000000, 10965.000000,43,3.308139,   114.884589,    10.718422,   113.000000,     0.000000,     0.000000,  3414.000000,356
1525,2768.000000,3822988.000000,1176316.000000,4152.000000,1381.137283,424.969653,1.500000,3460.000000,228729.450867,115999.832369,-26312.468208,0.000000,0.000000,0.089026,5.885282,2.984713,-0.677028,0.000000,0.000000,8.959022,17.897180,1.523028,8.959022,4.230505,1.150542,15.000000,21.000000,2.000000,425,1381,2,404,1367,0,445,1396,3,1.934609,   489.759726,    22.130515,   255.000000,     0.000000,     0.000000,  5355.000000,21,3.350433,    67.116761,     8.192482,    65.000000,     0.000000,     0.000000,  9274.000000,790
1526,1620.000000,2234568.000000,1101220.000000,2430.000000,1379.362962,679.765432,1.500000,2025.000000,53178.864197,66006.577777,-24926.074074,0.000000,0.000000,0.106431,2.795025,3.469236,-1.310088,0.000000,0.000000,6.370693,8.646987,0.849355,6.370693,2.940576,0.947028,12.000000,12.000000,2.000000,680,1379,2,668,1367,0,691,1391,3,8.185185,  2021.472788,    44.960791,   255.000000,     0.000000,     0.000000, 13260.000000,52,3.366666,   108.336133,    10.408464,    99.000000,     0.000000,     0.000000,  5454.000000,448
1527,2492.000000,3442328.000000,511024.000000,3738.000000,1381.351524,205.065810,1.500000,3115.000000,222249.207062,79976.064205,-24513.650080,0.000000,-0.000000,0.092199,6.578236,2.367169,-0.725566,0.000000,-0.000000,9.037605,15.870112,1.387170,9.037605,3.983730,1.115261,12.000000,22.000000,2.000000,205,1381,2,183,1369,0,222,1393,3,6.446629,  1602.974669,    40.037166,   255.000000,     0.000000,     0.000000, 16065.000000,63,2.948635,    55.248263,     7.432917,    72.000000,     0.000000,     0.000000,  7348.000000,671
1528,1688.000000,2334132.000000,1212848.000000,2532.000000,1382.779620,718.511848,1.500000,2110.000000,53773.763033,66434.018957,5826.407582,0.000000,0.000000,0.104983,2.675513,3.305424,0.289892,0.000000,0.000000,6.085921,9.387568,0.919617,6.085921,3.063913,0.972453,14.000000,15.000000,2.000000,719,1383,2,704,1369,0,730,1395,3,12.236374,  2972.307460,    54.518872,   255.000000,     0.000000,     0.000000, 20655.000000,81,4.191350,   146.381264,    12.098812,   117.000000,     0.000000,     0.000000,  7075.000000,550
1529,548.000000,755832.000000,445236.000000,822.000000,1379.255474,812.474452,1.500000,685.000000,5184.642335,9848.233576,2917.576642,0.000000,0.000000,0.152750,1.156142,2.196094,0.650601,0.000000,0.000000,3.504987,2.627772,0.323177,3.504987,1.621040,0.686246,10.000000,8.000000,2.000000,812,1379,2,807,1369,0,820,1387,3,9.306569,  2290.743137,    47.861708,   255.000000,     0.000000,     0.000000,  5100.000000,20,2.425182,    53.659840,     7.325287,    56.000000,     0.000000,     0.000000,  1329.000000,132
1530,816.000000,1124016.000000,252592.000000,1224.000000,1377.470588,309.549019,1.500000,1020.000000,17386.039215,11323.294117,-770.823529,0.000000,0.000000,0.133766,2.280064,1.484975,-0.101088,0.000000,0.000000,3.898805,3.879255,0.451544,3.898805,1.969582,0.767184,9.000000,11.000000,2.000000,310,1377,2,301,1371,0,321,1386,3,8.750000,  2157.331288,    46.447080,   255.000000,     0.000000,     0.000000,  7140.000000,28,3.529411,    74.973367,     8.658716,    53.000000,     0.000000,     0.000000,  2880.000000,233
1531,2916.000000,4056560.000000,1908400.000000,4374.000000,1391.138545,654.458161,1.500000,3645.000000,90779.895747,382436.027434,21154.902606,0.000000,0.000000,0.087494,2.179079,9.179987,0.507801,0.000000,0.000000,11.446561,20.739912,1.727671,11.446561,4.554109,1.199923,25.000000,13.000000,2.000000,654,1391,2,642,1371,0,667,1416,3,5.159465,  1289.485711,    35.909409,   255.000000,     0.000000,     0.000000, 15045.000000,59,3.103566,    84.666457,     9.201437,    95.000000,     0.000000,     0.000000,  9050.000000,790
1532,1988.000000,2750952.000000,1519184.000000,2982.000000,1383.778672,764.177062,1.500000,2485.000000,102793.674044,79110.615694,35505.907444,0.000000,0.000000,0.099411,4.112234,3.164799,1.420404,0.000000,0.000000,7.376446,11.720273,1.093216,7.376446,3.423488,1.030153,13.000000,16.000000,2.000000,764,1384,2,748,1371,0,779,1397,3,9.748490,  2392.035352,    48.908438,   255.000000,     0.000000,     0.000000, 19380.000000,76,3.417505,    82.436573,     9.079458,    74.000000,     0.000000,     0.000000,  6794.000000,549
1533,3144.000000,4371024.000000,1751108.000000,4716.000000,1390.274809,556.968193,1.500000,3930.000000,218160.819338,186890.564885,23439.480916,0.000000,0.000000,0.085326,4.736599,4.057675,0.508906,0.000000,0.000000,8.879601,19.710982,1.617836,8.879601,4.439705,1.173937,17.000000,17.000000,2.000000,557,1390,2,540,1373,0,573,1404,3,1.541030,   390.712283,    19.766443,   255.000000,     0.000000,     0.000000,  4845.000000,19,1.769083,    41.479591,     6.440465,    88.000000,     0.000000,     0.000000,  5562.000000,694
1534,1684.000000,2347684.000000,530220.000000,2526.000000,1394.111638,314.857482,1.500000,2105.000000,80581.795724,99143.011876,-63381.206650,0.000000,0.000000,0.105066,4.022050,4.948489,-3.163523,0.000000,0.000000,9.075605,10.837692,1.039649,9.075605,3.292065,1.013045,19.000000,13.000000,2.000000,315,1394,2,302,1375,0,328,1410,3,12.114014,  2944.072554,    54.259308,   255.000000,     0.000000,     0.000000, 20400.000000,80,3.316508,    64.351931,     8.021965,    64.000000,     0.000000,     0.000000,  5585.000000,641
1535,3760.000000,5244884.000000,2230008.000000,5640.000000,1394.915957,593.087234,1.500000,4700.000000,274899.387234,302161.442553,15211.565957,0.000000,0.000000,0.080386,4.701718,5.167993,0.260169,0.000000,0.000000,9.950097,25.024148,1.947815,9.950097,5.002414,1.248866,20.000000,18.000000,2.000000,593,1395,2,575,1375,0,611,1413,3,4.408244,  1104.963645,    33.240993,   255.000000,     0.000000,     0.000000, 16575.000000,65,2.691223,    95.155230,     9.754754,   164.000000,     0.000000,     0.000000, 10119.000000,883
1536,1780.000000,2472212.000000,907280.000000,2670.000000,1388.883146,509.707865,1.500000,2225.000000,58112.089887,81607.694382,-25040.764044,0.000000,0.000000,0.103142,2.693848,3.783012,-1.160791,0.000000,0.000000,6.580003,9.511463,0.912130,6.580003,3.084066,0.969807,15.000000,12.000000,2.000000,510,1389,2,498,1376,0,521,1404,3,3.008426,   758.524380,    27.541321,   255.000000,     0.000000,     0.000000,  5355.000000,21,2.697752,   135.187965,    11.627035,   174.000000,     0.000000,     0.000000,  4802.000000,397
1537,372.000000,513796.000000,308820.000000,558.000000,1381.172043,830.161290,1.500000,465.000000,3410.322580,2596.989247,369.677419,0.000000,0.000000,0.173805,1.274690,0.970687,0.138175,0.000000,0.000000,2.419183,1.608492,0.211735,2.419183,1.268263,0.596024,6.000000,7.000000,2.000000,830,1381,2,825,1376,0,837,1387,3,7.540322,  1870.955243,    43.254540,   255.000000,     0.000000,     0.000000,  2805.000000,11,1.392473,    13.166304,     3.628540,    28.000000,     0.000000,     0.000000,   518.000000,86
1538,1016.000000,1410068.000000,170404.000000,1524.000000,1387.862204,167.720472,1.500000,1270.000000,18972.614173,27768.708661,6008.866141,0.000000,0.000000,0.124340,1.857528,2.718717,0.588302,0.000000,0.000000,4.700586,5.273007,0.584896,4.700586,2.296303,0.836295,11.000000,10.000000,2.000000,168,1388,2,159,1377,0,178,1399,3,5.772637,  1440.116728,    37.948869,   255.000000,     0.000000,     0.000000,  5865.000000,23,1.760826,    22.859981,     4.781211,    41.000000,     0.000000,     0.000000,  1789.000000,368
