Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
1429,1076.000000,1393928.000000,346692.000000,1614.000000,1295.472118,322.204460,1.500000,1345.000000,47679.018587,14516.163568,-531.866171,0.000000,0.000000,0.121984,4.324251,1.316544,-0.048237,0.000000,0.000000,5.762780,6.378833,0.694184,5.762780,2.525635,0.885438,10.000000,15.000000,2.000000,322,1295,2,311,1288,0,337,1305,3,10.190520,  2497.056691,    49.970558,   255.000000,     0.000000,     0.000000, 10965.000000,43,5.788104,   304.652732,    17.454304,   193.000000,     0.000000,     0.000000,  6228.000000,502
1430,3080.000000,4022656.000000,2436084.000000,4620.000000,1306.057142,790.936363,1.500000,3850.000000,156295.527272,262645.942857,48343.199999,0.000000,0.000000,0.085913,3.487751,5.860973,1.078783,0.000000,0.000000,9.434638,20.081025,1.656221,9.434638,4.481185,1.183148,20.000000,16.000000,2.000000,791,1306,2,775,1288,0,804,1326,3,13.743506,  3316.787064,    57.591553,   255.000000,     0.000000,     0.000000, 42330.000000,166,5.376948,   188.573356,    13.732201,   150.000000,     0.000000,     1.000000, 16561.000000,1820
1431,1708.000000,2225696.000000,514976.000000,2562.000000,1303.100702,301.508196,1.500000,2135.000000,39394.885245,100978.679156,7172.590163,0.000000,0.000000,0.104571,1.929549,4.945906,0.351311,0.000000,0.000000,6.980027,10.138930,0.985060,6.980027,3.184168,0.994995,15.000000,11.000000,2.000000,302,1303,2,293,1289,0,313,1318,3,4.329625,  1085.944593,    32.953673,   255.000000,     0.000000,     0.000000,  7395.000000,29,3.151639,    68.862170,     8.298323,    97.000000,     0.000000,     0.000000,  5383.000000,663
1432,2348.000000,3059096.000000,839444.000000,3522.000000,1302.851788,357.514480,1.500000,2935.000000,134210.507666,106824.422487,-8412.960817,0.000000,0.000000,0.094046,4.300534,3.422996,-0.269578,0.000000,0.000000,7.817577,15.374413,1.377601,7.817577,3.921021,1.112690,15.000000,19.000000,2.000000,358,1303,2,341,1289,0,377,1318,3,12.054940,  2929.936051,    54.128883,   255.000000,     0.000000,     0.000000, 28305.000000,111,5.316439,   200.389384,    14.155895,   201.000000,     0.000000,     0.000000, 12483.000000,937
1433,896.000000,1166348.000000,549268.000000,1344.000000,1301.727678,613.022321,1.500000,1120.000000,18011.553571,18505.553571,-6734.553571,0.000000,0.000000,0.129660,2.085165,2.142354,-0.779647,0.000000,0.000000,4.357180,4.407456,0.500400,4.357180,2.099394,0.793912,10.000000,11.000000,2.000000,613,1302,2,606,1293,0,624,1312,3,11.099330,  2710.158837,    52.059185,   255.000000,     0.000000,     0.000000,  9945.000000,39,6.454241,   302.375557,    17.388949,   149.000000,     0.000000,     0.000000,  5783.000000,349
1434,1028.000000,1342092.000000,746252.000000,1542.000000,1305.536964,725.926070,1.500000,1285.000000,21838.381322,30423.595330,11036.809338,0.000000,0.000000,0.123854,2.104891,2.932376,1.063782,0.000000,0.000000,5.161122,5.664589,0.624314,5.161122,2.380039,0.854675,13.000000,10.000000,2.000000,726,1306,2,716,1293,0,734,1317,3,14.139105,  3408.873522,    58.385559,   255.000000,     0.000000,     0.000000, 14535.000000,57,5.892996,   249.934011,    15.809301,   117.000000,     0.000000,     0.000000,  6058.000000,421
1435,1400.000000,1826736.000000,1069784.000000,2100.000000,1304.811428,764.131428,1.500000,1750.000000,35359.817142,49054.217142,778.697142,0.000000,0.000000,0.111737,2.257733,3.132124,0.049720,0.000000,0.000000,5.501595,7.671280,0.789878,5.501595,2.769707,0.924386,12.000000,10.000000,2.000000,764,1305,2,754,1293,0,774,1316,3,14.389285,  3464.691093,    58.861626,   255.000000,     0.000000,     0.000000, 20145.000000,79,5.739285,   314.448777,    17.732703,   157.000000,     0.000000,     0.000000,  8035.000000,529
1436,2848.000000,3742104.000000,551880.000000,4272.000000,1313.941011,193.778089,1.500000,3560.000000,235147.752808,147102.089887,506.719101,0.000000,0.000000,0.088185,5.824887,3.643892,0.012552,0.000000,0.000000,9.556964,22.060112,1.871744,9.556964,4.696819,1.232391,18.000000,19.000000,2.000000,194,1314,2,175,1296,0,210,1329,3,12.356039,  2999.171400,    54.764691,   255.000000,     0.000000,     0.000000, 35190.000000,138,4.130969,    98.150385,     9.907087,   107.000000,     0.000000,     0.000000, 11765.000000,1052
1437,3080.000000,4039700.000000,1742452.000000,4620.000000,1311.590909,565.731168,1.500000,3850.000000,232101.407792,164696.545454,30297.272727,0.000000,0.000000,0.085913,5.179368,3.675221,0.676086,0.000000,0.000000,8.940503,19.338959,1.596115,8.940503,4.397608,1.168659,16.000000,20.000000,2.000000,566,1312,2,546,1296,0,584,1326,3,3.560064,   895.433221,    29.923790,   255.000000,     0.000000,     0.000000, 10965.000000,43,3.841233,   185.441819,    13.617702,   198.000000,     0.000000,     0.000000, 11831.000000,916
1438,3224.000000,4233340.000000,2935064.000000,4836.000000,1313.070719,910.379652,1.500000,4030.000000,177551.305210,290259.875930,30145.439205,0.000000,0.000000,0.084614,3.727896,6.094343,0.632938,0.000000,0.000000,9.906854,23.149575,1.888467,9.906854,4.811400,1.236051,21.000000,18.000000,2.000000,910,1313,2,893,1296,0,928,1334,3,10.756823,  2628.095981,    51.264958,   255.000000,     0.000000,     0.000000, 34680.000000,136,9.799007,   579.258999,    24.067800,   193.000000,     0.000000,     1.000000, 31592.000000,1674
1439,1796.000000,2350588.000000,1681136.000000,2694.000000,1308.790645,936.044543,1.500000,2245.000000,64828.436525,80777.282850,23368.748329,0.000000,0.000000,0.102835,2.969548,3.700105,1.070435,0.000000,0.000000,6.772489,10.527686,1.012083,6.772489,3.244639,1.004011,16.000000,12.000000,2.000000,936,1309,2,924,1296,0,948,1325,3,11.784521,  2867.774712,    53.551607,   255.000000,     0.000000,     0.000000, 21165.000000,83,5.729955,   374.990545,    19.364672,   201.000000,     0.000000,     0.000000, 10291.000000,659
1440,1260.000000,1651280.000000,479012.000000,1890.000000,1310.539682,380.168253,1.500000,1575.000000,28328.330158,38257.015873,4249.587301,0.000000,0.000000,0.115731,2.081582,2.811147,0.312262,0.000000,0.000000,5.008462,6.320373,0.665936,5.008462,2.514035,0.873261,13.000000,10.000000,2.000000,380,1311,2,370,1298,0,390,1322,3,14.571428,  3506.170430,    59.212924,   255.000000,     0.000000,     0.000000, 18360.000000,72,5.440476,   236.770878,    15.387360,   166.000000,     0.000000,     0.000000,  6855.000000,450
1441,516.000000,673704.000000,84204.000000,774.000000,1305.627906,163.186046,1.500000,645.000000,6686.139534,5224.558139,-1784.279069,0.000000,0.000000,0.155845,1.615508,1.262360,-0.431118,0.000000,0.000000,3.033713,2.301992,0.288857,3.033713,1.517231,0.661040,7.000000,8.000000,2.000000,163,1306,2,157,1299,0,171,1313,3,3.459302,   871.844942,    29.527020,   255.000000,     0.000000,     0.000000,  1785.000000,7,2.604651,    25.020094,     5.002009,    35.000000,     0.000000,     1.000000,  1344.000000,308
1442,3184.000000,4185448.000000,1445728.000000,4776.000000,1314.525125,454.060301,1.500000,3980.000000,284876.422110,249457.989949,147855.175879,0.000000,0.000000,0.084967,6.081710,5.325577,3.156499,0.000000,0.000000,11.492255,23.394374,1.905404,11.492255,4.836773,1.239735,22.000000,20.000000,2.000000,454,1315,2,434,1299,0,472,1337,3,4.324748,  1084.448070,    32.930959,   255.000000,     0.000000,     0.000000, 13770.000000,54,4.493090,   222.833128,    14.927596,   219.000000,     0.000000,     0.000000, 14306.000000,881
1443,1036.000000,1357312.000000,996756.000000,1554.000000,1310.146718,962.119691,1.500000,1295.000000,39197.158301,22977.698841,18337.806949,0.000000,0.000000,0.123535,3.739167,2.191930,1.749313,0.000000,0.000000,6.054633,5.868596,0.634463,6.054633,2.422518,0.859281,11.000000,13.000000,2.000000,962,1310,2,950,1299,0,975,1319,3,13.783783,  3328.084606,    57.689553,   255.000000,     0.000000,     0.000000, 14280.000000,56,6.575289,   312.325726,    17.672739,   143.000000,     0.000000,     0.000000,  6812.000000,410
1444,2924.000000,3852648.000000,970512.000000,4386.000000,1317.595075,331.912448,1.500000,3655.000000,227289.586867,141744.569083,37128.339261,0.000000,0.000000,0.087414,5.435961,3.390027,0.887978,0.000000,0.000000,8.913404,18.411076,1.541955,8.913404,4.290813,1.155288,16.000000,20.000000,2.000000,332,1318,2,312,1302,0,352,1333,3,12.645348,  3065.707569,    55.368832,   255.000000,     0.000000,     0.000000, 36975.000000,145,5.424760,   171.447296,    13.093788,   107.000000,     0.000000,     0.000000, 15862.000000,1284
1445,1600.000000,2102724.000000,1003036.000000,2400.000000,1314.202499,626.897499,1.500000,2000.000000,90163.189999,40786.389999,-13890.789999,0.000000,0.000000,0.106873,4.818027,2.179492,-0.742278,0.000000,0.000000,7.104393,10.697724,1.063377,7.104393,3.270737,1.020694,13.000000,17.000000,2.000000,627,1314,2,613,1302,0,644,1327,3,10.996874,  2684.949958,    51.816502,   255.000000,     0.000000,     0.000000, 17595.000000,69,4.606874,   190.031097,    13.785176,   177.000000,     0.000000,     0.000000,  7371.000000,547
1446,1244.000000,1640092.000000,531200.000000,1866.000000,1318.401929,427.009646,1.500000,1555.000000,18083.884244,76811.035369,5207.176848,0.000000,0.000000,0.116225,1.351650,5.741117,0.389202,0.000000,0.000000,7.208994,8.432872,0.884306,7.208994,2.903940,0.959844,20.000000,11.000000,2.000000,427,1318,2,416,1303,0,436,1338,3,12.913987,  3128.810777,    55.935773,   255.000000,     0.000000,     0.000000, 16065.000000,63,4.534565,   209.787219,    14.484033,   140.000000,     0.000000,     0.000000,  5641.000000,392
1447,1020.000000,1340200.000000,677208.000000,1530.000000,1313.921568,663.929411,1.500000,1275.000000,24450.917647,21073.725490,-6601.647058,0.000000,0.000000,0.124177,2.381377,2.052458,-0.642962,0.000000,0.000000,4.558013,5.024862,0.555605,4.558013,2.241620,0.822095,11.000000,12.000000,2.000000,664,1314,2,652,1303,0,674,1323,3,14.500000,  3490.672227,    59.081911,   255.000000,     0.000000,     0.000000, 14790.000000,58,4.780392,   227.215709,    15.073676,   146.000000,     0.000000,     0.000000,  4876.000000,368
1448,1080.000000,1420124.000000,885860.000000,1620.000000,1314.929629,820.240740,1.500000,1350.000000,36213.407407,18518.651851,-8109.703703,0.000000,0.000000,0.121834,3.268168,1.671261,-0.731880,0.000000,0.000000,5.061263,5.528105,0.600192,5.061263,2.351192,0.843523,11.000000,13.000000,2.000000,820,1315,2,808,1304,0,833,1324,3,8.972222,  2209.461692,    47.004911,   255.000000,     0.000000,     0.000000,  9690.000000,38,8.091666,   502.439226,    22.415156,   166.000000,     0.000000,     0.000000,  8739.000000,517
1449,2876.000000,3803952.000000,2539336.000000,4314.000000,1322.653685,882.940194,1.500000,3595.000000,204161.713490,151315.070931,-16163.566063,0.000000,0.000000,0.087898,4.991784,3.699675,-0.395201,0.000000,0.000000,8.779358,19.075763,1.609575,8.779358,4.367580,1.171935,18.000000,19.000000,2.000000,883,1323,2,864,1305,0,898,1337,3,9.398470,  2309.081514,    48.052903,   255.000000,     0.000000,     0.000000, 27030.000000,106,7.531293,   397.214672,    19.930245,   151.000000,     0.000000,     0.000000, 21660.000000,1427
1450,400.000000,526916.000000,394556.000000,600.000000,1317.289999,986.389999,1.500000,500.000000,6143.159999,12610.359999,-7533.239999,0.000000,0.000000,0.169651,2.084387,4.278722,-2.556044,0.000000,0.000000,6.532761,3.464660,0.404643,6.532761,1.861359,0.739646,12.000000,9.000000,2.000000,986,1317,2,979,1305,0,995,1328,3,4.462499,  1120.825657,    33.478734,   255.000000,     0.000000,     0.000000,  1785.000000,7,1.684999,    18.812807,     4.337373,    28.000000,     0.000000,     0.000000,   674.000000,112
1451,8.000000,10452.000000,1400.000000,12.000000,1306.500000,175.000000,1.500000,10.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.125000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,1.000000,0.000000,2.000000,175,1307,2,175,1306,0,175,1307,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.500000,     1.142857,     1.069044,     3.000000,     0.000000,     0.000000,     4.000000,2
1452,1012.000000,1335136.000000,271928.000000,1518.000000,1319.304347,268.703557,1.500000,1265.000000,15179.067193,38454.260869,-4952.695652,0.000000,0.000000,0.124503,1.493955,3.784749,-0.487454,0.000000,0.000000,5.403209,6.073855,0.674392,5.403209,2.464519,0.876942,13.000000,8.000000,2.000000,269,1319,2,262,1306,0,277,1331,3,10.834980,  2648.139902,    51.460080,   255.000000,     0.000000,     0.000000, 10965.000000,43,3.929841,    87.582610,     9.358558,    62.000000,     0.000000,     0.000000,  3977.000000,398
1453,1668.000000,2199512.000000,415948.000000,2502.000000,1318.652278,249.369304,1.500000,2085.000000,64396.508393,58362.321342,14606.196642,0.000000,0.000000,0.105400,3.255374,2.950333,0.738372,0.000000,0.000000,6.311109,9.713334,0.954853,6.311109,3.116622,0.984718,12.000000,13.000000,2.000000,249,1319,2,236,1309,0,260,1331,3,8.561151,  2111.065844,    45.946336,   255.000000,     0.000000,     0.000000, 14280.000000,56,3.359712,    72.506402,     8.515069,    66.000000,     0.000000,     0.000000,  5604.000000,521
1454,2652.000000,3510096.000000,1070968.000000,3978.000000,1323.565610,403.834087,1.500000,3315.000000,180998.998491,115811.583710,1548.868778,0.000000,0.000000,0.090306,4.930732,3.154912,0.042193,0.000000,0.000000,8.175951,16.284436,1.404649,8.175951,4.035397,1.119925,15.000000,17.000000,2.000000,404,1324,2,387,1309,0,420,1336,3,9.807692,  2405.677828,    49.047709,   255.000000,     0.000000,     0.000000, 26010.000000,102,5.896304,   250.627870,    15.831230,   143.000000,     0.000000,     0.000000, 15637.000000,928
1455,1356.000000,1799556.000000,226112.000000,2034.000000,1327.106194,166.749262,1.500000,1695.000000,18126.749262,86464.707964,-971.893805,0.000000,0.000000,0.112933,1.207740,5.760930,-0.064754,0.000000,0.000000,7.081604,7.740514,0.785286,7.081604,2.782177,0.922591,17.000000,7.000000,2.000000,167,1327,2,160,1310,0,174,1341,3,8.650442,  2132.605394,    46.180140,   255.000000,     0.000000,     0.000000, 11730.000000,46,3.242625,    63.059170,     7.940980,    64.000000,     0.000000,     1.000000,  4397.000000,744
1456,604.000000,795296.000000,840136.000000,906.000000,1316.715231,1390.953642,1.500000,755.000000,15442.701986,11163.019867,-10411.973509,0.000000,0.000000,0.147876,3.024642,2.186414,-2.039312,0.000000,0.000000,5.358932,3.224915,0.362935,5.358932,1.795804,0.713307,11.000000,11.000000,2.000000,1391,1317,2,1382,1310,0,1402,1328,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.120860,    23.943909,     4.893251,    38.000000,     0.000000,     0.000000,  1281.000000,185
1457,2596.000000,3447472.000000,578680.000000,3894.000000,1327.993836,222.912172,1.500000,3245.000000,149815.975346,141743.901386,-40605.405238,0.000000,0.000000,0.090951,4.199058,3.972813,-1.138092,0.000000,0.000000,8.262822,16.130059,1.399449,8.262822,4.016224,1.118542,16.000000,18.000000,2.000000,223,1328,2,209,1312,0,241,1344,3,5.009630,  1252.841911,    35.395506,   255.000000,     0.000000,     0.000000, 13005.000000,51,4.531972,   154.393197,    12.425505,   131.000000,     0.000000,     0.000000, 11765.000000,863
1458,2980.000000,3974912.000000,1531284.000000,4470.000000,1333.863087,513.853691,1.500000,3725.000000,124940.209395,354376.139597,58512.306040,0.000000,0.000000,0.086863,2.913492,8.263730,1.364453,0.000000,0.000000,11.264085,23.185473,1.929638,11.264085,4.815129,1.244969,22.000000,18.000000,2.000000,514,1334,2,498,1312,0,532,1354,3,4.535234,  1136.297851,    33.709017,   255.000000,     0.000000,     0.000000, 13515.000000,53,5.699328,   333.346290,    18.257773,   196.000000,     0.000000,     0.000000, 16984.000000,910
1459,2052.000000,2716844.000000,1442724.000000,3078.000000,1323.998050,703.081871,1.500000,2565.000000,86090.245614,93867.992202,-8843.672514,0.000000,0.000000,0.098367,3.301546,3.599822,-0.339153,0.000000,0.000000,6.999736,12.448826,1.157779,6.999736,3.528289,1.050046,13.000000,14.000000,2.000000,703,1324,2,691,1312,0,717,1337,3,7.704678,  1906.259890,    43.660736,   255.000000,     0.000000,     0.000000, 15810.000000,62,5.210038,   290.193307,    17.035061,   184.000000,     0.000000,     0.000000, 10691.000000,588
1460,2652.000000,3530516.000000,1794836.000000,3978.000000,1331.265460,676.785822,1.500000,3315.000000,130054.346907,185613.116138,-53009.218702,0.000000,0.000000,0.090306,3.542910,5.056429,-1.444064,0.000000,0.000000,8.689646,16.605730,1.429474,8.689646,4.075012,1.126485,18.000000,15.000000,2.000000,677,1331,2,662,1313,0,689,1347,3,9.519230,  2337.669565,    48.349452,   255.000000,     0.000000,     0.000000, 25245.000000,99,5.596153,   271.144655,    16.466470,   190.000000,     0.000000,     0.000000, 14841.000000,983
1461,3376.000000,4491132.000000,1821032.000000,5064.000000,1330.311611,539.405213,1.500000,4220.000000,217173.668246,256628.184834,20569.715639,0.000000,0.000000,0.083325,4.288156,5.067196,0.406154,0.000000,0.000000,9.438677,22.343504,1.796819,9.438677,4.726891,1.215723,21.000000,17.000000,2.000000,539,1330,2,524,1314,0,556,1351,3,4.834123,  1209.690995,    34.780612,   255.000000,     0.000000,     0.000000, 16320.000000,64,2.957642,   140.320871,    11.845711,   188.000000,     0.000000,     0.000000,  9985.000000,936
1462,864.000000,1144472.000000,626364.000000,1296.000000,1324.620370,724.958333,1.500000,1080.000000,16210.499999,16387.481481,2898.333333,0.000000,0.000000,0.131241,1.969902,1.991409,0.352205,0.000000,0.000000,4.092553,4.318723,0.498565,4.092553,2.078153,0.792940,11.000000,10.000000,2.000000,725,1325,2,717,1314,0,735,1333,3,18.003472,  4271.704507,    65.358278,   255.000000,     0.000000,     0.000000, 15555.000000,61,11.035879,   640.970901,    25.317403,   191.000000,     0.000000,     1.000000,  9535.000000,495
1463,2264.000000,3005628.000000,1343556.000000,3396.000000,1327.574204,593.443462,1.500000,2830.000000,112158.763250,133921.533568,-51972.501766,0.000000,0.000000,0.095195,3.772807,4.504865,-1.748256,0.000000,0.000000,8.372869,14.727591,1.326990,8.372869,3.837654,1.098894,17.000000,17.000000,2.000000,593,1328,2,580,1315,0,610,1345,3,6.645318,  1651.125139,    40.634039,   255.000000,     0.000000,     0.000000, 15045.000000,59,2.857332,   109.866954,    10.481743,   132.000000,     0.000000,     0.000000,  6469.000000,598
