Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
1493,4.000000,5368.000000,632.000000,6.000000,1342.000000,158.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.000000,0.000000,0.000000,0.787451,0.000000,0.000000,0.787451,0.000000,-0.000000,0.000000,0.000000,2.000000,158,1342,2,158,1342,0,158,1342,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.500000,    16.333333,     4.041452,     9.000000,     0.000000,     1.000000,    14.000000,3
1494,3724.000000,5058460.000000,1674724.000000,5586.000000,1358.340494,449.711063,1.500000,4655.000000,259685.104189,386324.253491,-16789.628357,0.000000,0.000000,0.080644,4.498843,6.692768,-0.290867,0.000000,0.000000,11.272255,30.927644,2.421352,11.272255,5.561263,1.342825,25.000000,18.000000,2.000000,450,1358,2,434,1343,0,468,1383,3,0.060419,    12.774484,     3.574141,   218.000000,     0.000000,     0.000000,   225.000000,2,3.385875,   147.036932,    12.125879,   214.000000,     0.000000,     0.000000, 12609.000000,1086
1495,1292.000000,1750280.000000,711356.000000,1938.000000,1354.705882,550.585139,1.500000,1615.000000,30553.634675,48756.235294,-10601.647059,0.000000,0.000000,0.114768,2.171265,3.464816,-0.753396,0.000000,0.000000,5.750849,7.602272,0.798264,5.750849,2.757222,0.927646,14.000000,12.000000,2.000000,551,1355,2,539,1343,0,560,1369,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.059598,    91.705973,     9.576324,    99.000000,     0.000000,     0.000000,  3953.000000,323
1496,1160.000000,1568952.000000,193388.000000,1740.000000,1352.544828,166.713793,1.500000,1450.000000,31884.979310,25575.668966,-5707.117241,0.000000,0.000000,0.118966,2.616027,2.098375,-0.468245,0.000000,0.000000,4.833367,5.831006,0.626970,4.833367,2.414748,0.855886,11.000000,12.000000,2.000000,167,1353,2,158,1344,0,179,1364,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.357759,    18.797696,     4.335631,    62.000000,     0.000000,     0.000000,  1575.000000,440
1497,3904.000000,5316740.000000,2246708.000000,5856.000000,1361.869877,575.488730,1.500000,4880.000000,271239.504098,353041.897541,-135.725410,0.000000,0.000000,0.079385,4.412383,5.743102,-0.002208,0.000000,0.000000,10.234870,26.146955,2.011684,10.234870,5.113409,1.262370,22.000000,18.000000,2.000000,575,1362,2,557,1344,0,592,1384,3,0.080686,    12.443655,     3.527556,   180.000000,     0.000000,     0.000000,   315.000000,3,2.704662,   117.426717,    10.836361,   170.000000,     0.000000,     0.000000, 10559.000000,963
1498,3316.000000,4513656.000000,2741752.000000,4974.000000,1361.174910,826.825090,1.500000,4145.000000,289454.552473,196438.552473,66869.447527,0.000000,0.000000,0.083825,5.853663,3.972593,1.352306,0.000000,0.000000,9.910080,22.249167,1.795984,9.910080,4.716902,1.215535,17.000000,19.000000,2.000000,827,1361,2,809,1344,0,846,1377,3,0.461399,   117.479354,    10.838789,   255.000000,     0.000000,     0.000000,  1530.000000,6,6.123643,   314.962083,    17.747171,   162.000000,     0.000000,     0.000000, 20306.000000,1463
1499,2232.000000,3038432.000000,1351284.000000,3348.000000,1361.304659,605.413978,1.500000,2790.000000,81037.483871,164128.831541,-4337.505376,0.000000,0.000000,0.095649,2.778180,5.626772,-0.148701,0.000000,0.000000,8.500600,16.413994,1.493082,8.500600,4.051419,1.142952,18.000000,14.000000,2.000000,605,1361,2,594,1345,0,619,1379,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.735663,   266.716289,    16.331451,   140.000000,     0.000000,     0.000000, 12802.000000,781
1500,1260.000000,1711624.000000,788544.000000,1890.000000,1358.431746,625.828571,1.500000,1575.000000,26770.971429,57349.130159,-12766.742857,0.000000,0.000000,0.115732,1.967147,4.214048,-0.938108,0.000000,0.000000,6.296926,8.124965,0.857528,6.296926,2.850432,0.950056,14.000000,11.000000,2.000000,626,1358,2,615,1345,0,637,1372,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.768254,   171.144027,    13.082203,   143.000000,     0.000000,     0.000000,  6008.000000,487
1501,1388.000000,1883340.000000,1040324.000000,2082.000000,1356.873199,749.512968,1.500000,1735.000000,83674.766571,38113.682997,-17797.717579,0.000000,0.000000,0.112059,5.404330,2.461661,-1.149507,0.000000,0.000000,7.978051,12.863719,1.342721,7.978051,3.586603,1.103219,12.000000,16.000000,2.000000,750,1357,2,734,1345,0,764,1368,3,3.306916,   832.928085,    28.860493,   255.000000,     0.000000,     0.000000,  4590.000000,18,6.427954,   253.433162,    15.919584,   131.000000,     0.000000,     0.000000,  8922.000000,691
1502,2400.000000,3261300.000000,1861084.000000,3600.000000,1358.875000,775.451667,1.500000,3000.000000,122482.393333,131542.500000,-37600.500000,0.000000,0.000000,0.093363,3.811758,4.093717,-1.170160,0.000000,0.000000,7.998837,14.973059,1.329015,7.998837,3.869504,1.099453,17.000000,18.000000,2.000000,775,1359,2,761,1345,0,793,1376,3,0.637500,   162.223687,    12.736706,   255.000000,     0.000000,     0.000000,  1530.000000,6,4.960833,   223.686669,    14.956158,   178.000000,     0.000000,     0.000000, 11906.000000,1015
1503,900.000000,1220512.000000,311000.000000,1350.000000,1356.124444,345.555556,1.500000,1125.000000,24350.222222,20714.062222,-8794.222222,0.000000,0.000000,0.129468,2.802289,2.383830,-1.012063,0.000000,0.000000,5.315587,6.327346,0.732259,5.315587,2.515422,0.901339,13.000000,12.000000,2.000000,346,1356,2,334,1346,0,357,1369,3,1.700000,   431.088988,    20.762683,   255.000000,     0.000000,     0.000000,  1530.000000,6,2.468889,    60.754315,     7.794505,    90.000000,     0.000000,     0.000000,  2222.000000,362
1504,1852.000000,2520108.000000,929432.000000,2778.000000,1360.749460,501.853132,1.500000,2315.000000,80472.051836,103555.749460,47103.853132,0.000000,0.000000,0.101788,3.538266,4.553230,2.071103,0.000000,0.000000,8.193283,12.644684,1.203242,8.193283,3.555936,1.063615,17.000000,18.000000,2.000000,502,1361,2,484,1346,0,515,1378,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.925486,   238.739988,    15.451213,   214.000000,     0.000000,     0.000000,  7270.000000,466
1505,1248.000000,1693992.000000,847880.000000,1872.000000,1357.365385,679.391026,1.500000,1560.000000,41369.179487,32713.384615,-8338.307692,0.000000,0.000000,0.116102,3.078866,2.434666,-0.620571,0.000000,0.000000,5.629634,7.751031,0.825588,5.629634,2.784067,0.938111,14.000000,13.000000,2.000000,679,1357,2,670,1346,0,692,1371,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6.147436,   339.694364,    18.430799,   193.000000,     0.000000,     0.000000,  7672.000000,439
1506,4032.000000,5519104.000000,1545996.000000,6048.000000,1368.825397,383.431548,1.500000,5040.000000,476245.107143,281869.079365,134923.809524,0.000000,0.000000,0.078536,7.421126,4.392247,2.102461,0.000000,0.000000,11.891909,29.102855,2.212763,11.891909,5.394706,1.303102,21.000000,25.000000,2.000000,383,1369,2,361,1348,0,408,1385,3,2.340030,   591.378521,    24.318275,   255.000000,     0.000000,     0.000000,  9435.000000,37,5.396825,   205.852910,    14.347575,   129.000000,     0.000000,     0.000000, 21760.000000,1793
1507,1876.000000,2555848.000000,1777600.000000,2814.000000,1362.392324,947.547974,1.500000,2345.000000,54480.682303,94623.249467,-5983.309168,0.000000,0.000000,0.101352,2.354681,4.089662,-0.258601,0.000000,0.000000,6.545695,10.216122,0.969227,6.545695,3.196267,0.989635,15.000000,11.000000,2.000000,948,1362,2,937,1350,0,959,1377,3,2.246802,   554.404656,    23.545799,   255.000000,     0.000000,     0.000000,  4215.000000,18,4.904584,   232.161024,    15.236831,   128.000000,     0.000000,     0.000000,  9201.000000,781
1508,5120.000000,7047740.000000,4685580.000000,7680.000000,1376.511719,915.152344,1.500000,6400.000000,628861.171875,702815.296875,-386675.140625,0.000000,0.000000,0.072525,7.126257,7.964306,-4.381804,0.000000,0.000000,15.163088,38.649924,2.723705,15.163088,6.216906,1.396540,26.000000,23.000000,2.000000,915,1377,2,892,1351,0,936,1399,3,2.440430,   616.474278,    24.828900,   255.000000,     0.000000,     0.000000, 12495.000000,49,4.812109,   242.442518,    15.570566,   183.000000,     0.000000,     0.000000, 24638.000000,2050
1509,2388.000000,3267148.000000,1268720.000000,3582.000000,1368.152429,531.289782,1.500000,2985.000000,135891.470687,120068.515913,52390.519263,0.000000,0.000000,0.093519,4.257419,3.761693,1.641372,0.000000,0.000000,8.112631,14.070942,1.245763,8.112631,3.751125,1.075999,17.000000,17.000000,2.000000,531,1368,2,516,1354,0,548,1385,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.593802,    76.423120,     8.742032,   134.000000,     0.000000,     0.000000,  6194.000000,639
1510,1236.000000,1690564.000000,581292.000000,1854.000000,1367.770227,470.300971,1.500000,1545.000000,33620.038835,36482.744337,-14122.524272,0.000000,0.000000,0.116476,2.534585,2.750402,-1.064685,0.000000,0.000000,5.401464,6.453151,0.679939,5.401464,2.540305,0.879339,13.000000,11.000000,2.000000,470,1368,2,459,1355,0,480,1380,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.627023,   138.313407,    11.760672,    88.000000,     0.000000,     0.000000,  4483.000000,367
1511,108.000000,146928.000000,104028.000000,162.000000,1360.444444,963.222222,1.500000,135.000000,322.666667,946.666667,-470.666667,0.000000,0.000000,0.262484,0.627368,1.840625,-0.915128,0.000000,0.000000,2.730477,0.965098,0.083284,2.730477,0.982394,0.436703,7.000000,4.000000,2.000000,963,1360,2,960,1356,0,967,1367,3,9.444444,  2340.809969,    48.381918,   255.000000,     0.000000,     0.000000,  1020.000000,4,8.740741,   547.315334,    23.394772,   132.000000,     0.000000,     0.000000,   944.000000,54
1512,3872.000000,5348948.000000,3412360.000000,5808.000000,1381.443182,881.291322,1.500000,4840.000000,170495.388430,584675.500000,-31087.909091,0.000000,0.000000,0.079603,2.804134,9.616147,-0.511302,0.000000,0.000000,12.499885,27.692236,2.125692,12.499885,5.262341,1.285780,24.000000,14.000000,2.000000,881,1381,2,868,1357,0,895,1405,3,2.757231,   689.857349,    26.265136,   255.000000,     0.000000,     0.000000, 10676.000000,44,4.444731,   183.270001,    13.537725,   137.000000,     0.000000,     0.000000, 17210.000000,1569
1513,2136.000000,2935328.000000,1694012.000000,3204.000000,1374.217228,793.076779,1.500000,2670.000000,89279.408240,130771.205993,-49455.625468,0.000000,0.000000,0.097061,3.245510,4.753832,-1.797825,0.000000,0.000000,8.096402,12.972856,1.183793,8.096402,3.601785,1.057853,18.000000,13.000000,2.000000,793,1374,2,780,1359,0,805,1392,3,1.432584,   363.426835,    19.063757,   255.000000,     0.000000,     0.000000,  3060.000000,12,6.743914,   347.226661,    18.634019,   178.000000,     0.000000,     0.000000, 14405.000000,947
1514,988.000000,1354292.000000,171436.000000,1482.000000,1370.740891,173.518219,1.500000,1235.000000,21670.672065,21125.668016,4056.663968,0.000000,0.000000,0.125504,2.202232,2.146847,0.412249,0.000000,0.000000,4.474584,5.103734,0.572036,4.474584,2.259145,0.830120,11.000000,12.000000,2.000000,174,1371,2,162,1360,0,182,1381,3,0.258097,    65.814777,     8.112631,   255.000000,     0.000000,     0.000000,   255.000000,1,2.716599,    71.706837,     8.467989,    98.000000,     0.000000,     0.000000,  2684.000000,305
1515,1400.000000,1919676.000000,326428.000000,2100.000000,1371.197143,233.162857,1.500000,1750.000000,38998.868571,47509.588571,-15544.948571,0.000000,0.000000,0.111738,2.490088,3.033499,-0.992549,0.000000,0.000000,5.635325,7.185720,0.733954,5.635325,2.680619,0.902034,13.000000,10.000000,2.000000,233,1371,2,223,1360,0,243,1384,3,0.364286,    92.826458,     9.634649,   255.000000,     0.000000,     0.000000,   510.000000,2,3.182857,    97.301779,     9.864166,   121.000000,     0.000000,     0.000000,  4456.000000,434
1516,736.000000,1007808.000000,359684.000000,1104.000000,1369.304348,488.701087,1.500000,920.000000,10578.239130,14395.826087,3026.956522,0.000000,0.000000,0.138447,1.591877,2.166371,0.455515,0.000000,0.000000,3.896696,3.761422,0.448722,3.896696,1.939439,0.765583,9.000000,8.000000,2.000000,489,1369,2,481,1360,0,497,1377,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.902174,    54.755043,     7.399665,    88.000000,     0.000000,     0.000000,  1400.000000,202
1517,1976.000000,2723912.000000,1697620.000000,2964.000000,1378.497976,859.119433,1.500000,2470.000000,43935.813765,215669.991903,-16681.522267,0.000000,0.000000,0.099613,1.771887,8.697754,-0.672749,0.000000,0.000000,10.569254,16.001757,1.490090,10.569254,4.000220,1.142188,22.000000,11.000000,2.000000,859,1378,2,850,1361,0,870,1400,3,1.935729,   490.111816,    22.138469,   255.000000,     0.000000,     0.000000,  3825.000000,15,7.407895,   440.384424,    20.985338,   169.000000,     0.000000,     0.000000, 14638.000000,866
1518,1040.000000,1427892.000000,727912.000000,1560.000000,1372.973077,699.915385,1.500000,1300.000000,17744.553846,33507.246154,-222.369231,0.000000,0.000000,0.123376,1.684046,3.180004,-0.021104,0.000000,0.000000,4.987426,5.954936,0.660660,4.987426,2.440274,0.870949,11.000000,10.000000,2.000000,700,1373,2,693,1362,0,710,1384,3,0.490385,   124.927723,    11.177107,   255.000000,     0.000000,     0.000000,   510.000000,2,4.899038,   177.599999,    13.326665,   135.000000,     0.000000,     0.000000,  5095.000000,333
1519,1608.000000,2208736.000000,456428.000000,2412.000000,1373.592040,283.848259,1.500000,2010.000000,55278.975124,58644.378109,-7919.542289,0.000000,0.000000,0.106696,2.934350,3.112994,-0.420390,0.000000,0.000000,6.154040,9.603115,0.955770,6.154040,3.098889,0.985034,15.000000,14.000000,2.000000,284,1374,2,272,1363,0,298,1389,3,2.299129,   571.237784,    23.900581,   255.000000,     0.000000,     0.000000,  3697.000000,15,5.807214,   290.062375,    17.031218,   186.000000,     0.000000,     0.000000,  9338.000000,758
1520,1720.000000,2365012.000000,595704.000000,2580.000000,1375.006977,346.339535,1.500000,2150.000000,88929.711628,49923.916279,-24160.074419,0.000000,0.000000,0.104328,4.315280,2.422539,-1.172358,0.000000,0.000000,6.842146,9.782451,0.947246,6.842146,3.127691,0.982097,12.000000,17.000000,2.000000,346,1375,2,329,1363,0,361,1385,3,4.002907,  1005.302493,    31.706506,   255.000000,     0.000000,     0.000000,  6885.000000,27,4.827326,   308.597857,    17.566954,   214.000000,     0.000000,     0.000000,  8303.000000,527
1521,72.000000,98684.000000,11392.000000,108.000000,1370.611111,158.222222,1.500000,90.000000,12.444444,1113.111111,6.222222,0.000000,0.000000,0.300469,0.041546,3.716167,0.020773,0.000000,0.000000,4.058182,1.283036,0.046261,4.058182,1.132712,0.358980,7.000000,1.000000,2.000000,158,1371,2,158,1364,0,159,1377,3,24.791667,  5787.632042,    76.076488,   255.000000,     0.000000,     0.000000,  1785.000000,7,5.013889,    45.140649,     6.718679,    43.000000,     0.000000,     3.000000,   361.000000,59
1522,4180.000000,5783836.000000,1071232.000000,6270.000000,1383.692823,256.275598,1.500000,5225.000000,414818.511005,350969.584689,-48478.132057,0.000000,0.000000,0.077598,6.160601,5.212360,-0.719964,0.000000,0.000000,11.450560,32.475445,2.451552,11.450560,5.698723,1.348384,20.000000,23.000000,2.000000,256,1384,2,234,1364,0,279,1400,3,2.311005,   581.759678,    24.119695,   255.000000,     0.000000,     0.000000,  9660.000000,39,4.289234,   222.356381,    14.911619,   199.000000,     0.000000,     0.000000, 17929.000000,1721
1523,592.000000,812020.000000,377300.000000,888.000000,1371.655405,637.331081,1.500000,740.000000,8939.108108,7413.702703,-76.459459,0.000000,0.000000,0.148868,1.798313,1.491442,-0.015382,0.000000,0.000000,3.438623,3.171583,0.399242,3.438623,1.780894,0.736340,9.000000,9.000000,2.000000,637,1372,2,628,1364,0,646,1381,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7.579392,   293.631588,    17.135682,    94.000000,     0.000000,     0.000000,  4487.000000,239
1524,1032.000000,1416768.000000,761032.000000,1548.000000,1372.837209,737.434109,1.500000,1290.000000,28645.519380,17860.651163,2828.930233,0.000000,0.000000,0.123694,2.746737,1.712607,0.271258,0.000000,0.000000,4.583039,5.182096,0.572767,4.583039,2.276422,0.830474,9.000000,12.000000,2.000000,737,1373,2,726,1364,0,749,1382,3,1.482558,   376.218900,    19.396363,   255.000000,     0.000000,     0.000000,  1530.000000,6,5.500969,   218.029097,    14.765808,   133.000000,     0.000000,     0.000000,  5677.000000,495
1525,2768.000000,3822988.000000,1176316.000000,4152.000000,1381.137283,424.969653,1.500000,3460.000000,228729.450867,115999.832370,-26312.468208,0.000000,0.000000,0.089027,5.885282,2.984713,-0.677028,0.000000,0.000000,8.959022,17.897180,1.523029,8.959022,4.230506,1.150543,15.000000,21.000000,2.000000,425,1381,2,404,1367,0,445,1396,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.756503,   157.042965,    12.531678,   154.000000,     0.000000,     0.000000, 10398.000000,854
1526,1620.000000,2234568.000000,1101220.000000,2430.000000,1379.362963,679.765432,1.500000,2025.000000,53178.864198,66006.577778,-24926.074074,0.000000,0.000000,0.106432,2.795025,3.469236,-1.310088,0.000000,0.000000,6.370693,8.646988,0.849355,6.370693,2.940576,0.947029,12.000000,12.000000,2.000000,680,1379,2,668,1367,0,691,1391,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.122222,    92.697838,     9.627972,   121.000000,     0.000000,     0.000000,  5058.000000,466
1527,2492.000000,3442328.000000,511024.000000,3738.000000,1381.351525,205.065811,1.500000,3115.000000,222249.207063,79976.064205,-24513.650080,0.000000,0.000000,0.092199,6.578237,2.367169,-0.725567,0.000000,0.000000,9.037605,15.870113,1.387170,9.037605,3.983731,1.115261,12.000000,22.000000,2.000000,205,1381,2,183,1369,0,222,1393,3,3.530096,   881.543454,    29.690797,   255.000000,     0.000000,     0.000000,  8797.000000,35,2.356340,    44.827607,     6.695342,    68.000000,     0.000000,     0.000000,  5872.000000,825
